07.01.41.763935,PL236,login,
07.01.53.275718,PL236,words ,1,
07.01.53.804122,PL236,words ,1,
07.01.53.851247,PL236,words ,1,
07.01.53.881327,PL236,words ,1,
07.01.53.913413,PL236,words ,1,
07.01.53.952516,PL236,words ,1,
07.01.53.993625,PL236,words ,1,
07.01.54.029721,PL236,words ,1,
07.01.54.075843,PL236,words ,1,
07.01.54.108932,PL236,words ,1,
07.01.54.138010,PL236,words ,1,
07.01.54.179119,PL236,words ,1,
07.01.54.213208,PL236,words ,1,
07.01.54.263342,PL236,words ,1,
07.01.54.288409,PL236,words ,1,
07.01.54.337539,PL236,words ,1,
07.01.54.373649,PL236,words ,1,
07.01.54.397700,PL236,words ,1,
07.01.54.449838,PL236,words ,1,
07.01.54.475907,PL236,words ,1,
07.01.54.511000,PL236,words ,1,
07.01.54.555155,PL236,words ,1,
07.01.54.590236,PL236,words ,1,
07.01.54.618285,PL236,words ,1,
07.01.54.663405,PL236,words ,1,
07.01.54.700503,PL236,words ,1,
07.01.54.738606,PL236,words ,1,
07.01.54.775716,PL236,words ,1,
07.01.54.805784,PL236,words ,1,
07.01.54.852909,PL236,words ,1,
07.01.54.889005,PL236,words ,1,
07.01.54.943991,PL236,words ,1,
07.01.54.965049,PL236,words ,1,
07.01.54.994126,PL236,words ,1,
07.01.55.029227,PL236,words ,1,
07.01.55.070328,PL236,words ,1,
07.01.55.106423,PL236,words ,1,
07.01.55.152589,PL236,words ,1,
07.01.55.181623,PL236,words ,1,
07.01.55.232363,PL236,words ,1,
07.01.55.259453,PL236,words ,1,
07.01.55.293540,PL236,words ,1,
07.01.55.340637,PL236,words ,1,
07.01.55.365704,PL236,words ,1,
07.01.55.400797,PL236,words ,1,
07.01.55.450960,PL236,words ,1,
07.01.55.491068,PL236,words ,1,
07.01.55.527188,PL236,words ,1,
07.01.55.555240,PL236,words ,1,
07.01.55.590330,PL236,words ,1,
07.01.55.637472,PL236,words ,1,
07.01.55.666534,PL236,words ,1,
07.01.55.714661,PL236,words ,1,
07.01.55.736721,PL236,words ,1,
07.01.55.780837,PL236,words ,1,
07.01.55.820945,PL236,words ,1,
07.01.55.855034,PL236,words,1,
07.01.55.903170,PL236,words,1,
07.01.55.923216,PL236,words,1,
07.01.55.965371,PL236,words,1,
07.01.56.014500,PL236,words,1,
07.01.56.042577,PL236,words,1,
07.01.56.071659,PL236,words,1,
07.01.56.116772,PL236,words,1,
07.01.56.151867,PL236,words,1,
07.01.56.185968,PL236,words,1,
07.01.56.233082,PL236,words,1,
07.01.56.259150,PL236,words,1,
07.01.56.307315,PL236,words,1,
07.01.56.337359,PL236,words,1,
07.01.56.369444,PL236,words,1,
07.01.56.418575,PL236,words,1,
07.01.56.452667,PL236,words,1,
07.01.56.479737,PL236,words,1,
07.01.56.530874,PL236,words,1,
07.01.56.553937,PL236,words,1,
07.01.56.606074,PL236,words,1,
07.01.56.634148,PL236,words,1,
07.01.56.840696,PL236,words,2,
07.01.57.356174,PL236,words,2,
07.01.57.402297,PL236,words,2,
07.01.57.430373,PL236,words,2,
07.01.57.466468,PL236,words,2,
07.01.57.511587,PL236,words,2,
07.01.57.543674,PL236,words,2,
07.01.57.590799,PL236,words,2,
07.01.57.618873,PL236,words,2,
07.01.57.663993,PL236,words,2,
07.01.57.702095,PL236,words,2,
07.01.57.728163,PL236,words,2,
07.01.57.779299,PL236,words,2,
07.01.57.813391,PL236,words,2,
07.01.57.844473,PL236,words,2,
07.01.57.889594,PL236,words,2,
07.01.57.920676,PL236,words,2,
07.01.57.965795,PL236,words,2,
