03.34.44.110329,PL111,login,
03.34.53.185000,PL111,words ,1,
03.34.53.416653,PL111,words ,1,
03.34.53.604173,PL111,words ,1,
03.34.54.119854,PL111,words ,1,
03.34.54.166783,PL111,words ,1,
03.34.54.356793,PL111,words ,1,
03.34.54.544313,PL111,words ,1,
03.34.54.731835,PL111,words ,1,
03.34.54.938517,PL111,words ,1,
03.34.55.172917,PL111,words ,1,
03.34.55.410428,PL111,words ,1,
03.34.55.629201,PL111,words ,1,
03.34.55.816734,PL111,words ,1,
03.34.56.035495,PL111,words ,1,
03.34.56.238642,PL111,words ,1,
03.34.56.441789,PL111,words ,1,
03.34.56.660563,PL111,words ,1,
03.34.56.863708,PL111,words ,1,
03.34.57.051276,PL111,words ,1,
03.34.57.254378,PL111,words ,1,
03.34.57.427471,PL111,words ,1,
03.34.57.631336,PL111,words ,1,
03.34.57.819549,PL111,words ,1,
03.34.58.039842,PL111,words ,1,
03.34.58.228092,PL111,words ,1,
03.34.58.444380,PL111,words ,2,
03.34.58.632631,PL111,words ,2,
03.34.58.824886,PL111,words ,2,
03.34.58.966787,PL111,words ,2,
03.34.59.137948,PL111,words ,2,
03.34.59.565950,PL111,words ,2,
03.34.59.706553,PL111,words ,2,
03.34.59.847192,PL111,words ,2,
03.35.00.003497,PL111,words ,2,
03.35.00.148867,PL111,words ,2,
03.35.00.461360,PL111,words ,2,
03.35.00.664545,PL111,words ,2,
03.35.00.836399,PL111,words ,2,
03.35.01.008294,PL111,words ,2,
03.35.01.180187,PL111,words ,2,
03.35.01.367770,PL111,words ,2,
03.35.01.539669,PL111,words ,2,
03.35.01.716602,PL111,words ,2,
03.35.01.906168,PL111,words ,2,
03.35.02.093687,PL111,words ,2,
03.35.02.265581,PL111,words ,2,
03.35.02.447843,PL111,words ,2,
03.35.02.627785,PL111,words ,2,
03.35.02.799679,PL111,words ,2,
03.35.02.971572,PL111,words ,2,
03.35.03.152405,PL111,words ,2,
03.35.03.324286,PL111,words ,2,
03.35.03.496180,PL111,words ,2,
03.35.03.668078,PL111,words ,2,
03.35.03.840008,PL111,words ,2,
03.35.04.011861,PL111,words ,2,
03.35.04.183754,PL111,words,2,
03.35.04.386902,PL111,words,2,
03.35.04.590098,PL111,words,2,
03.35.04.777567,PL111,words,2,
03.35.04.965127,PL111,words,2,
03.35.05.168235,PL111,words,2,
03.35.05.371381,PL111,words,2,
03.35.05.558940,PL111,words,2,
03.35.05.746421,PL111,words,2,
03.35.05.933942,PL111,words,2,
03.35.06.105872,PL111,words,2,
03.35.06.293404,PL111,words,2,
03.35.06.480877,PL111,words,2,
03.35.06.668396,PL111,words,2,
03.35.06.871543,PL111,words,2,
03.35.07.074691,PL111,words,2,
03.35.07.293463,PL111,words,2,
03.35.07.496649,PL111,words,2,
03.35.07.715424,PL111,words,2,
03.35.07.918608,PL111,words,2,
03.35.08.106090,PL111,words,2,
03.35.08.481129,PL111,words,2,
03.35.08.699939,PL111,words,2,
03.35.08.903051,PL111,words,2,
03.35.09.121824,PL111,words,2,
03.35.09.340597,PL111,words,2,
03.35.09.543745,PL111,words,2,
03.35.09.746892,PL111,words,2,
03.35.09.918831,PL111,words,2,
03.35.10.340810,PL111,words,2,
03.35.10.534179,PL111,words,2,
03.35.10.752953,PL111,words,2,
03.35.10.987350,PL111,words,2,
03.35.11.237387,PL111,words,2,
03.35.11.503032,PL111,words,2,
03.35.11.706179,PL111,words,2,
03.35.11.878071,PL111,words,2,
03.35.12.081217,PL111,words,2,
03.35.12.295555,PL111,words,2,
03.35.12.491511,PL111,words,2,
03.35.12.692473,PL111,words,2,
03.35.12.900759,PL111,words,2,
03.35.13.119531,PL111,words,2,
03.35.13.322680,PL111,words,2,
03.35.13.510198,PL111,words,2,
03.35.13.713344,PL111,words,2,
03.35.13.900907,PL111,words,2,
03.35.14.150934,PL111,words,2,
03.35.14.400960,PL111,words,2,
03.35.14.604114,PL111,words,2,
03.35.14.807258,PL111,words,2,
03.35.14.979105,PL111,words,2,
03.35.15.370900,PL111,words,2,
03.35.15.558419,PL111,words,2,
03.35.15.761605,PL111,words,2,
03.35.15.980381,PL111,words,2,
03.35.16.199114,PL111,words,2,
03.35.16.417935,PL111,words,2,
03.35.16.652341,PL111,words,2,
03.35.16.933612,PL111,words,2,
03.35.17.152430,PL111,words,2,
03.35.17.433666,PL111,words,2,
03.35.17.652490,PL111,words,2,
03.35.17.886886,PL111,words,2,
03.35.18.105653,PL111,words,2,
03.35.18.308760,PL111,words,2,
03.35.18.558787,PL111,words,2,
03.35.18.793187,PL111,words,2,
03.35.19.011960,PL111,words,2,
03.35.19.230734,PL111,words,2,
03.35.19.480834,PL111,words,2,
03.35.19.730847,PL111,words,2,
03.35.19.933968,PL111,words,2,
03.35.20.199662,PL111,words,2,
03.35.20.449688,PL111,words,2,
03.35.20.684049,PL111,words,2,
03.35.20.918451,PL111,words,2,
03.35.21.137222,PL111,words,2,
03.35.21.340473,PL111,words,2,
03.35.21.543647,PL111,words,2,
03.35.21.746806,PL111,words,2,
03.35.21.934289,PL111,words,2,
03.35.22.153061,PL111,words,2,
03.35.22.373265,PL111,words,2,
03.35.22.607667,PL111,words,2,
03.35.22.810813,PL111,words,2,
03.35.22.998332,PL111,words,2,
03.35.23.201527,PL111,words,2,
03.35.23.388999,PL111,words,2,
03.35.23.576521,PL111,words,2,
03.35.23.802346,PL111,words,2,
03.35.23.992352,PL111,words,2,
03.35.29.472143,PL111,words,2,
03.35.29.689657,PL111,words,2,
03.35.29.905847,PL111,words,2,
03.35.30.116505,PL111,words,2,
03.35.30.357129,PL111,words,2,
03.35.30.644399,PL111,words,2,
03.35.30.866992,PL111,words,2,
03.35.31.060004,PL111,words,2,
03.35.31.300144,PL111,words,2,
03.35.31.539791,PL111,words,2,
03.35.31.763877,PL111,words,2,
03.35.31.965915,PL111,words,2,
03.35.32.202544,PL111,words,2,
03.35.32.407688,PL111,words,2,
03.35.32.616379,PL111,words,2,
03.35.32.813604,PL111,words,2,
03.35.33.013731,PL111,words,2,
03.35.33.229915,PL111,words,2,
03.35.33.699378,PL111,words,2,
03.35.33.899979,PL111,words,2,
03.35.36.688565,PL111,words,2,
03.35.36.876125,PL111,words,2,
03.35.37.032389,PL111,words,2,
03.35.37.563699,PL111,words,2,
03.35.37.594913,PL111,words,2,
03.35.37.641793,PL111,words,2,
03.35.37.673082,PL111,words,2,
03.35.37.704300,PL111,words,2,
03.35.37.751180,PL111,words,2,
03.35.37.782433,PL111,words,2,
03.35.37.813688,PL111,words,2,
03.35.37.860605,PL111,words,2,
03.35.37.891858,PL111,words,2,
03.35.37.938739,PL111,words,2,
03.35.37.969991,PL111,words,2,
03.35.38.001207,PL111,words,2,
03.35.38.048130,PL111,words,2,
03.35.38.079382,PL111,words,2,
03.35.38.126221,PL111,words,2,
03.35.38.157473,PL111,words,2,
03.35.38.188765,PL111,words,2,
03.35.38.235608,PL111,words,2,
03.35.38.266860,PL111,words,2,
03.35.38.298113,PL111,words,2,
03.35.38.344995,PL111,words,2,
03.35.38.376285,PL111,words,2,
03.35.38.423235,PL111,words,2,
03.35.38.454493,PL111,words,2,
03.35.38.485708,PL111,words,2,
03.35.38.532620,PL111,words,2,
03.35.38.563878,PL111,words,2,
03.35.38.595107,PL111,words,2,
