01.20.07.735810,PL40,login,
01.20.46.952113,PL40,words,2,
01.20.47.295258,PL40,words,2,
01.20.47.590949,PL40,words,1,
01.20.47.903159,PL40,words,1,
01.20.48.141034,PL40,words,2,
01.20.48.420098,PL40,words,2,
01.20.48.654607,PL40,words,2,
01.20.48.920504,PL40,words,1,
01.20.49.216325,PL40,words,2,
01.20.49.608570,PL40,words,1,
01.20.49.780024,PL40,words,2,
01.20.49.966942,PL40,words,1,
01.20.50.202548,PL40,words,2,
01.20.50.512402,PL40,words,1,
01.20.50.811808,PL40,words,2,
01.20.51.107197,PL40,words,1,
01.20.51.390368,PL40,words,2,
01.20.51.731554,PL40,words,1,
01.20.51.964594,PL40,words,2,
01.20.52.281460,PL40,words,2,
01.20.52.547314,PL40,words,2,
01.20.52.830336,PL40,words,1,
01.20.53.170023,PL40,words,1,
01.20.53.466551,PL40,words,1,
01.20.53.700794,PL40,words,2,
01.20.53.981339,PL40,words,2,
01.20.54.233492,PL40,words,2,
01.20.54.482555,PL40,words,2,
01.20.54.716726,PL40,words,1,
01.20.55.060322,PL40,words,1,
01.20.55.343247,PL40,words,1,
01.20.55.593823,PL40,words,2,
01.20.55.794858,PL40,words,1,
01.20.55.953001,PL40,words,2,
01.20.56.186200,PL40,words,1,
01.20.56.312000,PL40,words,2,
01.20.56.579811,PL40,words,2,
01.20.56.764004,PL40,words,2,
01.20.56.951622,PL40,words,2,
01.20.57.170880,PL40,words,2,
01.20.57.372862,PL40,words,2,
01.20.57.559771,PL40,words,2,
01.20.57.750187,PL40,words,1,
01.20.58.047293,PL40,words,1,
01.20.58.279296,PL40,words,1,
01.20.58.546749,PL40,words,1,
01.20.58.811635,PL40,words,1,
01.20.59.076999,PL40,words,1,
01.20.59.389795,PL40,words,1,
01.20.59.654508,PL40,words,1,
01.20.59.922411,PL40,words,1,
01.21.00.107402,PL40,words,2,
01.21.00.342232,PL40,words,2,
01.21.00.560790,PL40,words,2,
01.21.00.763388,PL40,words,2,
01.21.00.935595,PL40,words,2,
01.21.01.124593,PL40,words,2,
01.21.01.331755,PL40,words,2,
01.21.01.529178,PL40,words,2,
01.21.01.718603,PL40,words,2,
01.21.01.906152,PL40,words,2,
01.21.02.092032,PL40,words,2,
01.21.02.265529,PL40,words,2,
01.21.02.475433,PL40,words,2,
01.21.02.686113,PL40,words,2,
01.21.02.891751,PL40,words,2,
01.21.03.107653,PL40,words,2,
01.21.03.358311,PL40,words,2,
01.21.03.560823,PL40,words,2,
01.21.03.794808,PL40,words,1,
01.21.04.075635,PL40,words,1,
01.21.04.358318,PL40,words,1,
01.21.04.638862,PL40,words,1,
01.21.04.921572,PL40,words,1,
01.21.05.202473,PL40,words,1,
01.21.05.419894,PL40,words,1,
01.21.05.686443,PL40,words,1,
01.21.05.934375,PL40,words,1,
01.21.06.184711,PL40,words,1,
01.21.06.421340,PL40,words,1,
01.21.06.591990,PL40,words,2,
01.21.06.828522,PL40,words,2,
01.21.07.202234,PL40,words,2,
01.21.07.403948,PL40,words,2,
01.21.07.577204,PL40,words,2,
01.21.07.780405,PL40,words,2,
01.21.07.999379,PL40,words,2,
01.21.08.204153,PL40,words,2,
01.21.08.422819,PL40,words,2,
01.21.08.623192,PL40,words,2,
01.21.08.841041,PL40,words,2,
01.21.09.062551,PL40,words,2,
01.21.09.279626,PL40,words,2,
01.21.09.531273,PL40,words,2,
01.21.09.766257,PL40,words,2,
01.21.09.984173,PL40,words,2,
01.21.10.217557,PL40,words,2,
01.21.10.453264,PL40,words,2,
01.21.10.669035,PL40,words,2,
01.21.10.892247,PL40,words,2,
01.21.11.128646,PL40,words,2,
01.21.11.358560,PL40,words,2,
01.21.11.576139,PL40,words,2,
01.21.11.903802,PL40,words,2,
01.21.12.204269,PL40,words,1,
01.21.12.498424,PL40,words,1,
01.21.12.750345,PL40,words,1,
01.21.13.015076,PL40,words,1,
01.21.13.280330,PL40,words,1,
01.21.13.549414,PL40,words,1,
01.21.13.858086,PL40,words,1,
01.21.14.154808,PL40,words,1,
01.21.14.434207,PL40,words,1,
01.21.14.716709,PL40,words,1,
01.21.15.000524,PL40,words,1,
01.21.15.216257,PL40,words,1,
01.21.15.390378,PL40,words,2,
01.21.15.920845,PL40,words,2,
01.21.15.955130,PL40,words,2,
01.21.16.000713,PL40,words,2,
01.21.16.028333,PL40,words,2,
01.21.16.078721,PL40,words,2,
01.21.16.107798,PL40,words,2,
01.21.16.139463,PL40,words,2,
01.21.16.187439,PL40,words,2,
01.21.16.217519,PL40,words,2,
01.21.16.247174,PL40,words,2,
01.21.16.296056,PL40,words,2,
01.21.16.328810,PL40,words,2,
01.21.16.375056,PL40,words,2,
01.21.16.405136,PL40,words,2,
01.21.16.593012,PL40,words,1,
01.21.16.796572,PL40,words,1,
01.21.17.029190,PL40,words,1,
01.21.17.559249,PL40,words,1,
01.21.17.594844,PL40,words,1,
01.21.17.625886,PL40,words,1,
01.21.17.670503,PL40,words,1,
01.21.17.702925,PL40,words,1,
01.21.17.749548,PL40,words,1,
01.21.17.778661,PL40,words,1,
01.21.17.811779,PL40,words,1,
01.21.17.860376,PL40,words,1,
01.21.17.890456,PL40,words,1,
01.21.17.921039,PL40,words,1,
01.21.17.965660,PL40,words,1,
01.21.17.999288,PL40,words,1,
01.21.18.045415,PL40,words,1,
01.21.18.078340,PL40,words,1,
01.21.18.107955,PL40,words,1,
01.21.18.154881,PL40,words,1,
01.21.18.188502,PL40,words,1,
01.21.18.235082,PL40,words,1,
01.21.18.263657,PL40,words,1,
01.21.18.297098,PL40,words,1,
01.21.18.343262,PL40,words,1,
01.21.18.374452,PL40,words,1,
01.21.18.406037,PL40,words,1,
01.21.18.454338,PL40,words,1,
01.21.18.482411,PL40,words,1,
01.21.18.531982,PL40,words,1,
01.21.18.560557,PL40,words,1,
01.21.18.594148,PL40,words,1,
01.21.18.639410,PL40,words,1,
01.21.18.671299,PL40,words,1,
01.21.18.702884,PL40,words,1,
01.21.18.749004,PL40,words,1,
01.21.18.778584,PL40,words,1,
01.21.18.827256,PL40,words,1,
01.21.18.859065,PL40,words,1,
01.21.18.889634,PL40,words,1,
01.21.18.935995,PL40,words,1,
01.21.18.965574,PL40,words,1,
01.21.18.999145,PL40,words,1,
01.21.19.044756,PL40,words,1,
01.21.19.079952,PL40,words,1,
01.21.19.125303,PL40,words,1,
01.21.19.157590,PL40,words,1,
01.21.19.185687,PL40,words,1,
01.21.19.234790,PL40,words,1,
01.21.19.266370,PL40,words,1,
01.21.19.298428,PL40,words,1,
01.21.19.343548,PL40,words,1,
01.21.19.378383,PL40,words,1,
01.21.19.421497,PL40,words,1,
01.21.19.454910,PL40,words,1,
01.21.19.482984,PL40,words,1,
01.21.19.531113,PL40,words,1,
01.21.19.560101,PL40,words,1,
01.21.19.609053,PL40,words,1,
01.21.19.643153,PL40,words,1,
01.21.19.672222,PL40,words,1,
01.21.19.716556,PL40,words,1,
01.21.19.750648,PL40,words,1,
01.21.19.782097,PL40,words,1,
01.21.19.830065,PL40,words,1,
01.21.19.861634,PL40,words,1,
01.21.19.903242,PL40,words,1,
01.21.19.935873,PL40,words,1,
01.21.19.969276,PL40,words,1,
01.21.20.015439,PL40,words,1,
01.21.20.046486,PL40,words,1,
01.21.20.079074,PL40,words,1,
01.21.20.126044,PL40,words,1,
01.21.20.155124,PL40,words,1,
01.21.20.202901,PL40,words,1,
01.21.20.235921,PL40,words,1,
01.21.20.266499,PL40,words,1,
01.21.20.311298,PL40,words,1,
01.21.20.345389,PL40,words,1,
01.21.20.377224,PL40,words,1,
01.21.20.421339,PL40,words,1,
01.21.20.452805,PL40,words,1,
01.21.20.500431,PL40,words,1,
01.21.20.531021,PL40,words,1,
01.21.20.560591,PL40,words,1,
01.21.20.609601,PL40,words,1,
01.21.20.640673,PL40,words,1,
01.21.20.686796,PL40,words,1,
01.21.20.718883,PL40,words,1,
01.21.20.748467,PL40,words,1,
01.21.20.797590,PL40,words,1,
06.34.21.172988,PL40,login,
06.34.26.671832,PL40,letters,F E E _,
06.34.27.095854,PL40,letters,F E E L,
06.34.28.346207,PL40,letters,P R O F _ _,
06.34.28.623137,PL40,letters,P R O F I _,
06.34.28.781735,PL40,letters,P R O F I T,
06.34.29.988116,PL40,letters,G U I L T,
06.34.31.512351,PL40,letters,G _ A D,
06.34.31.617629,PL40,letters,G L A D,
06.34.32.697879,PL40,letters,F _ _ T I L E,
06.34.32.884376,PL40,letters,F E _ T I L E,
06.34.33.069868,PL40,letters,F E R T I L E,
06.34.34.530884,PL40,letters,M E R _ Y,
06.34.34.652895,PL40,letters,M E R R Y,
06.34.35.981995,PL40,letters,G _ A R _ D,
06.34.36.114321,PL40,letters,G L A R _ D,
06.34.36.454016,PL40,letters,G L A R E D,
06.34.37.525175,PL40,letters,S M A _ _,
06.34.37.657448,PL40,letters,S M A L _,
06.34.39.340720,PL40,letters,S M A L L,
06.34.40.694887,PL40,letters,F _ _ _ O U S,
06.34.40.967385,PL40,letters,F U _ _ O U S,
06.34.41.249932,PL40,letters,F U R _ O U S,
06.34.41.403311,PL40,letters,F U R I O U S,
06.34.43.344037,PL40,letters,E X H _ _ _,
06.34.43.476977,PL40,letters,E X H A _ _,
06.34.43.643506,PL40,letters,E X H A L _,
06.34.43.760842,PL40,letters,E X H A L E,
06.34.44.831301,PL40,letters,S _ N S E,
06.34.45.023385,PL40,letters,S E N S E,
06.34.46.505270,PL40,letters,J O Y,
06.34.47.528924,PL40,letters,R _ S E T,
06.34.47.706078,PL40,letters,R E S E T,
06.34.48.976340,PL40,letters,F _ E E,
06.34.49.166110,PL40,letters,F R E E,
06.34.50.372896,PL40,letters,D I S Q _ _ _ _,
06.34.50.723029,PL40,letters,D I S Q U _ _ _,
06.34.50.925564,PL40,letters,D I S Q U I _ _,
06.34.51.053556,PL40,letters,D I S Q U I E _,
06.34.51.267892,PL40,letters,D I S Q U I E T,
06.34.52.779206,PL40,letters,H _ P P Y,
06.34.52.925876,PL40,letters,H H P P Y,
06.34.55.695977,PL40,letters,A F R _ _ D,
06.34.55.968702,PL40,letters,A F R A _ D,
06.34.56.065136,PL40,letters,A F R A I D,
06.34.57.232797,PL40,letters,C H A _ R,
06.34.57.441795,PL40,letters,C H A I R,
06.34.59.146528,PL40,letters,F R O _ N,
06.34.59.499761,PL40,letters,F R O W N,
06.35.01.613877,PL40,letters,J _ L L Y,
06.35.01.825419,PL40,letters,J O L L Y,
06.35.34.982412,PL40,picturestory,b,
06.35.35.200384,PL40,picturestory,b,
06.35.35.327790,PL40,picturestory,b,
06.35.35.510050,PL40,picturestory,b,
06.35.35.616295,PL40,picturestory,b,
06.35.35.785273,PL40,picturestory,b,
06.35.35.919257,PL40,picturestory,b,
06.35.36.092442,PL40,picturestory,b,
06.35.36.202612,PL40,picturestory,b,
06.35.36.346574,PL40,picturestory,b,
06.35.36.459943,PL40,picturestory,b,
06.35.36.627182,PL40,picturestory,b,
06.35.36.733243,PL40,picturestory,b,
06.35.36.919104,PL40,picturestory,b,
06.35.37.119953,PL40,picturestory,b,
06.35.37.183975,PL40,picturestory,b,
06.35.37.408146,PL40,picturestory,b,
06.35.37.471324,PL40,picturestory,b,
06.35.37.667441,PL40,picturestory,b,
06.35.37.855246,PL40,picturestory,b,
06.35.38.018576,PL40,picturestory,b,
06.35.38.187821,PL40,picturestory,b,
06.35.38.353174,PL40,picturestory,b,
06.35.38.500120,PL40,picturestory,b,
06.35.38.654143,PL40,picturestory,b,
06.35.38.781097,PL40,picturestory,b,
06.35.38.954992,PL40,picturestory,b,
06.35.39.129250,PL40,picturestory,b,
06.35.39.266608,PL40,picturestory,b,
06.35.39.425908,PL40,picturestory,b,
06.35.39.579212,PL40,picturestory,b,
06.35.39.738892,PL40,picturestory,b,
06.35.39.901552,PL40,picturestory,b,
06.35.40.056224,PL40,picturestory,b,
06.35.40.199604,PL40,picturestory,b,
06.35.40.367958,PL40,picturestory,b,
06.35.40.493293,PL40,picturestory,b,
06.35.40.669191,PL40,picturestory,b,
06.35.40.811595,PL40,picturestory,b,
06.35.40.980190,PL40,picturestory,b,
06.35.41.106221,PL40,picturestory,b,
06.35.41.282160,PL40,picturestory,b,
06.35.41.410648,PL40,picturestory,b,
06.35.41.576955,PL40,picturestory,b,
06.35.41.692333,PL40,picturestory,b,
06.35.41.856095,PL40,picturestory,b,
06.35.41.990065,PL40,picturestory,b,
06.35.42.146360,PL40,picturestory,b,
06.35.42.290317,PL40,picturestory,b,
06.35.42.448734,PL40,picturestory,b,
06.35.42.576700,PL40,picturestory,b,
06.35.42.717070,PL40,picturestory,b,
06.35.42.828407,PL40,picturestory,b,
06.35.42.977626,PL40,picturestory,b,
06.35.43.116035,PL40,picturestory,b,
06.35.43.284092,PL40,picturestory,b,
06.35.43.421989,PL40,picturestory,b,
06.35.43.568795,PL40,picturestory,b,
06.35.43.723976,PL40,picturestory,b,
06.35.43.883521,PL40,picturestory,b,
06.35.43.999561,PL40,picturestory,b,
06.35.44.205442,PL40,picturestory,b,
06.35.44.360565,PL40,picturestory,b,
06.35.44.498970,PL40,picturestory,b,
06.35.44.600232,PL40,picturestory,b,
06.35.44.770252,PL40,picturestory,b,
06.35.44.879918,PL40,picturestory,b,
06.35.45.064566,PL40,picturestory,b,
06.35.45.198409,PL40,picturestory,b,
06.35.45.381081,PL40,picturestory,b,
06.35.45.518447,PL40,picturestory,b,
06.35.45.712562,PL40,picturestory,b,
06.35.45.813631,PL40,picturestory,b,
06.35.46.021088,PL40,picturestory,b,
06.35.46.134074,PL40,picturestory,b,
06.35.46.311239,PL40,picturestory,b,
06.35.46.433675,PL40,picturestory,b,
06.35.46.616921,PL40,picturestory,b,
06.35.46.741039,PL40,picturestory,b,
06.35.46.905762,PL40,picturestory,b,
06.35.47.031707,PL40,picturestory,b,
06.35.47.187103,PL40,picturestory,b,
06.35.47.342948,PL40,picturestory,b,
06.35.47.485387,PL40,picturestory,b,
06.35.47.677473,PL40,picturestory,b,
06.35.47.841656,PL40,picturestory,b,
06.35.47.956963,PL40,picturestory,b,
06.35.48.128350,PL40,picturestory,b,
06.35.48.257465,PL40,picturestory,b,
06.35.48.419454,PL40,picturestory,b,
06.35.48.552251,PL40,picturestory,b,
06.35.48.733852,PL40,picturestory,b,
06.35.48.856927,PL40,picturestory,b,
06.35.49.010689,PL40,picturestory,b,
06.35.49.125117,PL40,picturestory,b,
06.35.49.272895,PL40,picturestory,b,
06.35.49.389766,PL40,picturestory,b,
06.35.49.555984,PL40,picturestory,b,
06.35.49.653595,PL40,picturestory,b,
06.35.49.845707,PL40,picturestory,b,
06.35.49.937643,PL40,picturestory,b,
06.35.50.148280,PL40,picturestory,b,
06.35.50.301980,PL40,picturestory,b,
06.35.50.530320,PL40,picturestory,b,
06.35.50.612834,PL40,picturestory,b,
06.35.50.823393,PL40,picturestory,b,
06.35.50.955583,PL40,picturestory,b,
06.35.51.170083,PL40,picturestory,b,
06.35.51.312306,PL40,picturestory,b,
06.35.51.508112,PL40,picturestory,b,
06.35.51.636418,PL40,picturestory,b,
06.35.51.821980,PL40,picturestory,b,
06.35.51.951011,PL40,picturestory,b,
06.35.52.121799,PL40,picturestory,b,
06.35.52.252684,PL40,picturestory,b,
06.35.52.426840,PL40,picturestory,b,
06.35.52.578232,PL40,picturestory,b,
06.35.52.751614,PL40,picturestory,b,
06.35.52.879356,PL40,picturestory,b,
06.35.53.057192,PL40,picturestory,b,
06.35.53.206645,PL40,picturestory,b,
06.35.53.383661,PL40,picturestory,b,
06.35.53.521185,PL40,picturestory,b,
06.35.53.704428,PL40,picturestory,b,
06.35.53.830568,PL40,picturestory,b,
06.35.54.014961,PL40,picturestory,b,
06.35.54.136651,PL40,picturestory,b,
06.35.54.339537,PL40,picturestory,b,
06.35.54.470498,PL40,picturestory,b,
06.35.54.668588,PL40,picturestory,b,
06.35.54.801443,PL40,picturestory,b,
06.35.54.959295,PL40,picturestory,b,
06.35.55.086876,PL40,picturestory,b,
06.35.55.264511,PL40,picturestory,b,
06.35.55.385163,PL40,picturestory,b,
06.35.55.569896,PL40,picturestory,b,
06.35.55.680831,PL40,picturestory,b,
06.35.55.868440,PL40,picturestory,b,
06.35.56.002788,PL40,picturestory,b,
06.35.56.159203,PL40,picturestory,b,
06.35.56.292495,PL40,picturestory,b,
06.35.56.466429,PL40,picturestory,b,
06.35.56.626723,PL40,picturestory,b,
06.35.56.884756,PL40,picturestory,b,
06.35.57.065192,PL40,picturestory,b,
06.35.57.253545,PL40,picturestory,b,
06.35.57.363513,PL40,picturestory,b,
06.35.57.549828,PL40,picturestory,b,
06.35.57.704897,PL40,picturestory,b,
06.35.57.908330,PL40,picturestory,b,
06.35.58.014505,PL40,picturestory,b,
06.35.58.190748,PL40,picturestory,b,
06.35.58.318017,PL40,picturestory,b,
06.35.58.499578,PL40,picturestory,b,
06.35.58.633252,PL40,picturestory,b,
06.35.58.827762,PL40,picturestory,b,
06.35.58.919754,PL40,picturestory,b,
06.35.59.137689,PL40,picturestory,b,
06.35.59.227777,PL40,picturestory,b,
06.35.59.430412,PL40,picturestory,b,
06.35.59.520692,PL40,picturestory,b,
06.35.59.744171,PL40,picturestory,b,
06.35.59.839533,PL40,picturestory,b,
06.36.00.072894,PL40,picturestory,b,
06.36.00.213300,PL40,picturestory,b,
06.36.00.350594,PL40,picturestory,b,
06.36.00.510155,PL40,picturestory,b,
06.36.00.661280,PL40,picturestory,b,
06.36.00.805679,PL40,picturestory,b,
06.36.00.973259,PL40,picturestory,b,
06.36.01.116585,PL40,picturestory,b,
06.36.01.285902,PL40,picturestory,b,
06.36.01.429278,PL40,picturestory,b,
06.36.01.594717,PL40,picturestory,b,
06.36.01.748583,PL40,picturestory,b,
06.36.01.928003,PL40,picturestory,b,
06.36.02.146176,PL40,picturestory,b,
06.36.02.253103,PL40,picturestory,b,
06.36.02.422977,PL40,picturestory,b,
06.36.02.594258,PL40,picturestory,b,
06.36.02.721722,PL40,picturestory,b,
06.36.02.912576,PL40,picturestory,b,
06.36.03.046835,PL40,picturestory,b,
06.36.03.283265,PL40,picturestory,b,
06.36.03.412238,PL40,picturestory,b,
06.36.03.594125,PL40,picturestory,b,
06.36.03.722466,PL40,picturestory,b,
06.36.03.877267,PL40,picturestory,b,
06.36.04.029693,PL40,picturestory,b,
06.36.04.219647,PL40,picturestory,b,
06.36.04.391032,PL40,picturestory,b,
06.36.04.544758,PL40,picturestory,b,
06.36.04.710438,PL40,picturestory,b,
06.36.04.893722,PL40,picturestory,b,
06.36.05.048114,PL40,picturestory,b,
06.36.05.221608,PL40,picturestory,b,
06.36.05.453109,PL40,picturestory,b,
06.36.05.658753,PL40,picturestory,b,
06.36.05.854628,PL40,picturestory,b,
06.36.06.051648,PL40,picturestory,b,
06.36.06.220984,PL40,picturestory,b,
06.36.20.717650,PL40,picturestory,t,
06.36.20.728680,PL40,picturestory,t,
06.36.20.953142,PL40,picturestory,t,
06.36.20.963169,PL40,picturestory,t,
06.36.21.103597,PL40,picturestory,t,
06.36.21.113624,PL40,picturestory,t,
06.36.21.225190,PL40,picturestory,t,
06.36.21.236219,PL40,picturestory,t,
06.36.21.372281,PL40,picturestory,t,
06.36.21.383283,PL40,picturestory,t,
06.36.21.499688,PL40,picturestory,t,
06.36.21.510753,PL40,picturestory,t,
06.36.21.633784,PL40,picturestory,t,
06.36.21.645818,PL40,picturestory,t,
06.36.21.781669,PL40,picturestory,t,
06.36.21.791711,PL40,picturestory,t,
06.36.21.914740,PL40,picturestory,t,
06.36.21.925767,PL40,picturestory,t,
06.36.22.047244,PL40,picturestory,t,
06.36.22.058249,PL40,picturestory,t,
06.36.22.174639,PL40,picturestory,t,
06.36.22.186629,PL40,picturestory,t,
06.36.22.335280,PL40,picturestory,t,
06.36.22.347312,PL40,picturestory,t,
06.36.22.441560,PL40,picturestory,t,
06.36.22.455601,PL40,picturestory,t,
06.36.22.592011,PL40,picturestory,t,
06.36.22.602998,PL40,picturestory,t,
06.36.22.714786,PL40,picturestory,t,
06.36.22.724798,PL40,picturestory,t,
06.36.22.889377,PL40,picturestory,t,
06.36.22.899464,PL40,picturestory,t,
06.36.22.972451,PL40,picturestory,t,
06.36.22.984465,PL40,picturestory,t,
06.36.23.173039,PL40,picturestory,t,
06.36.23.183100,PL40,picturestory,t,
06.36.23.246458,PL40,picturestory,t,
06.36.23.257456,PL40,picturestory,t,
06.36.23.521669,PL40,picturestory,t,
06.36.23.531695,PL40,picturestory,t,
06.36.23.544730,PL40,picturestory,t,
06.36.23.554794,PL40,picturestory,t,
06.36.23.854876,PL40,picturestory,tt,
06.36.23.864901,PL40,picturestory,tt,
06.36.24.007584,PL40,picturestory,tt,
06.36.24.018577,PL40,picturestory,tt,
06.36.24.145080,PL40,picturestory,t,
06.36.24.157107,PL40,picturestory,t,
06.36.24.344145,PL40,picturestory,t,
06.36.24.355137,PL40,picturestory,t,
06.36.24.493053,PL40,picturestory,t,
06.36.24.504140,PL40,picturestory,t,
06.36.24.678407,PL40,picturestory,t,
06.36.24.689436,PL40,picturestory,t,
06.36.24.845339,PL40,picturestory,t,
06.36.24.856369,PL40,picturestory,t,
06.36.25.006205,PL40,picturestory,t,
06.36.25.017235,PL40,picturestory,t,
06.36.25.134750,PL40,picturestory,t,
06.36.25.145784,PL40,picturestory,t,
06.36.25.337081,PL40,picturestory,t,
06.36.25.348110,PL40,picturestory,t,
06.36.25.521665,PL40,picturestory,t,
06.36.25.532697,PL40,picturestory,t,
06.36.25.653539,PL40,picturestory,t,
06.36.25.663579,PL40,picturestory,t,
06.36.25.806110,PL40,picturestory,t,
06.36.25.816122,PL40,picturestory,t,
06.36.25.984485,PL40,picturestory,t,
06.36.25.994551,PL40,picturestory,t,
06.36.26.124377,PL40,picturestory,t,
06.36.26.135405,PL40,picturestory,t,
06.36.26.267997,PL40,picturestory,t,
06.36.26.279034,PL40,picturestory,t,
06.36.26.390179,PL40,picturestory,t,
06.36.26.402212,PL40,picturestory,t,
06.36.26.575397,PL40,picturestory,t,
06.36.26.587434,PL40,picturestory,t,
06.36.26.744005,PL40,picturestory,t,
06.36.26.755035,PL40,picturestory,t,
06.36.26.904533,PL40,picturestory,t,
06.36.26.915548,PL40,picturestory,t,
06.36.27.016148,PL40,picturestory,t,
06.36.27.027180,PL40,picturestory,t,
06.36.27.189774,PL40,picturestory,t,
06.36.27.201806,PL40,picturestory,t,
06.36.27.327158,PL40,picturestory,t,
06.36.27.339159,PL40,picturestory,t,
06.36.27.482785,PL40,picturestory,t,
06.36.27.493851,PL40,picturestory,t,
06.36.27.623555,PL40,picturestory,t,
06.36.27.636588,PL40,picturestory,t,
06.36.27.780973,PL40,picturestory,t,
06.36.27.793011,PL40,picturestory,t,
06.36.27.915314,PL40,picturestory,t,
06.36.27.927346,PL40,picturestory,t,
06.36.28.063297,PL40,picturestory,t,
06.36.28.074287,PL40,picturestory,t,
06.36.28.200261,PL40,picturestory,t,
06.36.28.211296,PL40,picturestory,t,
06.36.28.364289,PL40,picturestory,t,
06.36.28.375301,PL40,picturestory,t,
06.36.28.509647,PL40,picturestory,t,
06.36.28.519711,PL40,picturestory,t,
06.36.28.646050,PL40,picturestory,t,
06.36.28.658042,PL40,picturestory,t,
06.36.28.781216,PL40,picturestory,t,
06.36.28.792244,PL40,picturestory,t,
06.36.28.957558,PL40,picturestory,t,
06.36.28.968639,PL40,picturestory,t,
06.36.29.093974,PL40,picturestory,t,
06.36.29.105029,PL40,picturestory,t,
06.36.29.250375,PL40,picturestory,t,
