01.53.21.241184,PL207,login,
01.53.31.225306,PL207,words ,1,
01.53.31.756319,PL207,words ,1,
01.53.31.787703,PL207,words ,1,
01.53.31.833747,PL207,words ,1,
01.53.31.871672,PL207,words ,1,
01.53.31.897432,PL207,words ,1,
01.53.31.944833,PL207,words ,1,
01.53.31.976902,PL207,words ,1,
01.53.32.007346,PL207,words ,1,
01.53.32.057270,PL207,words ,1,
01.53.32.089928,PL207,words ,1,
01.53.32.131534,PL207,words ,1,
01.53.32.164319,PL207,words ,1,
01.53.32.195109,PL207,words ,1,
01.53.32.246384,PL207,words ,1,
01.53.32.277823,PL207,words ,1,
01.53.32.319316,PL207,words ,1,
01.53.32.350377,PL207,words ,1,
01.53.32.382356,PL207,words ,1,
01.53.32.428498,PL207,words ,1,
01.53.32.466632,PL207,words ,1,
01.53.32.492932,PL207,words ,1,
01.53.32.529254,PL207,words ,1,
01.53.32.568871,PL207,words ,1,
01.53.32.621969,PL207,words ,1,
01.53.32.652030,PL207,words ,1,
01.53.32.678277,PL207,words ,1,
01.53.32.715253,PL207,words ,1,
01.53.32.758758,PL207,words ,1,
01.53.32.787647,PL207,words ,1,
01.53.32.839943,PL207,words ,1,
01.53.32.865009,PL207,words ,1,
01.53.32.901404,PL207,words ,1,
01.53.32.945007,PL207,words ,1,
01.53.32.977245,PL207,words ,1,
01.53.33.028096,PL207,words ,1,
01.53.33.052784,PL207,words ,1,
01.53.33.090113,PL207,words ,1,
01.53.33.124208,PL207,words ,1,
01.53.33.163133,PL207,words ,1,
01.53.33.213936,PL207,words ,1,
01.53.33.240436,PL207,words ,1,
01.53.33.273027,PL207,words ,1,
01.53.33.310192,PL207,words ,1,
01.53.33.350478,PL207,words ,1,
01.53.33.383968,PL207,words ,1,
01.53.33.429249,PL207,words ,1,
01.53.33.462513,PL207,words ,1,
01.53.33.495433,PL207,words ,1,
01.53.33.538406,PL207,words ,1,
01.53.33.569230,PL207,words ,1,
01.53.33.618533,PL207,words ,1,
01.53.33.652150,PL207,words ,1,
01.53.33.695260,PL207,words ,1,
01.53.33.727625,PL207,words ,1,
01.53.33.756789,PL207,words ,1,
01.53.33.803520,PL207,words,1,
01.53.33.840788,PL207,words,1,
01.53.33.872765,PL207,words,1,
01.53.33.912936,PL207,words,1,
01.53.33.945147,PL207,words,1,
01.53.33.992015,PL207,words,1,
01.53.34.026651,PL207,words,1,
01.53.34.060031,PL207,words,1,
01.53.34.103031,PL207,words,1,
01.53.34.131698,PL207,words,1,
01.53.34.164192,PL207,words,1,
01.53.34.216218,PL207,words,1,
01.53.34.246434,PL207,words,1,
01.53.34.288271,PL207,words,1,
01.53.34.319971,PL207,words,1,
01.53.34.350338,PL207,words,1,
01.53.34.403893,PL207,words,1,
01.53.34.430863,PL207,words,1,
01.53.34.462367,PL207,words,1,
01.53.34.499386,PL207,words,1,
01.53.34.538139,PL207,words,1,
01.53.34.591251,PL207,words,1,
01.53.34.620944,PL207,words,1,
01.53.34.647019,PL207,words,1,
01.53.34.693984,PL207,words,1,
01.53.34.725868,PL207,words,1,
01.53.34.778416,PL207,words,1,
01.53.34.809515,PL207,words,1,
01.53.34.835584,PL207,words,1,
01.53.34.869675,PL207,words,1,
01.53.34.912788,PL207,words,1,
01.53.34.943879,PL207,words,1,
01.53.34.993002,PL207,words,1,
01.53.35.023082,PL207,words,1,
01.53.35.056170,PL207,words,1,
01.53.35.099286,PL207,words,1,
01.53.35.132373,PL207,words,1,
01.53.35.183009,PL207,words,1,
01.53.35.210529,PL207,words,1,
01.53.35.246078,PL207,words,1,
01.53.35.288189,PL207,words,1,
01.53.35.319673,PL207,words,1,
01.53.35.369665,PL207,words,1,
01.53.35.397942,PL207,words,1,
01.53.35.432725,PL207,words,1,
01.53.35.465865,PL207,words,1,
01.53.35.506990,PL207,words,1,
01.53.35.558992,PL207,words,1,
01.53.35.586500,PL207,words,1,
01.53.35.621248,PL207,words,1,
01.53.35.654029,PL207,words,1,
01.53.35.696235,PL207,words,1,
01.53.35.726789,PL207,words,1,
01.53.35.774116,PL207,words,1,
01.53.35.809362,PL207,words,1,
01.53.35.840543,PL207,words,1,
01.53.35.884084,PL207,words,1,
01.53.35.912158,PL207,words,1,
01.53.35.961379,PL207,words,1,
01.53.35.996151,PL207,words,1,
01.53.36.026508,PL207,words,1,
01.53.36.071037,PL207,words,1,
01.53.36.101671,PL207,words,1,
01.53.36.147123,PL207,words,1,
01.53.36.183529,PL207,words,1,
01.53.36.214253,PL207,words,1,
01.53.36.257023,PL207,words,1,
01.53.36.287512,PL207,words,1,
01.53.36.335858,PL207,words,1,
01.53.36.371145,PL207,words,1,
01.53.36.402822,PL207,words,1,
01.53.36.445357,PL207,words,1,
01.53.36.474632,PL207,words,1,
01.53.36.507716,PL207,words,1,
01.53.36.560063,PL207,words,1,
01.53.36.589501,PL207,words,1,
01.53.36.617950,PL207,words,1,
01.53.36.664923,PL207,words,1,
01.53.36.695462,PL207,words,1,
01.53.36.745733,PL207,words,1,
01.53.36.777658,PL207,words,1,
01.53.36.803860,PL207,words,1,
01.53.36.850937,PL207,words,1,
01.53.36.882239,PL207,words,1,
01.53.36.932248,PL207,words,1,
01.53.36.963555,PL207,words,1,
01.53.36.993620,PL207,words,1,
01.53.37.039264,PL207,words,1,
01.53.37.069384,PL207,words,1,
01.53.37.102009,PL207,words,1,
01.53.37.152821,PL207,words,1,
01.53.37.179317,PL207,words,1,
01.53.37.214661,PL207,words,1,
01.53.37.258224,PL207,words,1,
01.53.37.287934,PL207,words,1,
01.53.37.343110,PL207,words,1,
01.53.37.367387,PL207,words,1,
01.53.37.414825,PL207,words,1,
01.53.37.445351,PL207,words,1,
01.53.37.476677,PL207,words,1,
01.53.37.528483,PL207,words,1,
01.53.37.554211,PL207,words,1,
01.53.37.591179,PL207,words,1,
01.53.37.622599,PL207,words,1,
01.53.37.662942,PL207,words,1,
01.53.37.715811,PL207,words,1,
01.53.37.743141,PL207,words,1,
01.53.37.779012,PL207,words,1,
01.53.37.807087,PL207,words,1,
01.53.37.854139,PL207,words,1,
01.53.37.882394,PL207,words,1,
01.53.37.930998,PL207,words,1,
01.53.37.964958,PL207,words,1,
01.53.37.996857,PL207,words,1,
01.53.38.038888,PL207,words,1,
01.53.38.070177,PL207,words,1,
01.53.38.118706,PL207,words,1,
01.53.38.154836,PL207,words,1,
01.53.38.180871,PL207,words,1,
01.53.38.225629,PL207,words,1,
01.53.38.258027,PL207,words,1,
01.53.38.304129,PL207,words,1,
01.53.38.342330,PL207,words,1,
01.53.38.373507,PL207,words,1,
01.53.38.413863,PL207,words,1,
01.53.38.446434,PL207,words,1,
01.53.38.492871,PL207,words,1,
01.53.38.527622,PL207,words,1,
01.53.38.560465,PL207,words,1,
01.53.38.601885,PL207,words,1,
01.53.38.632531,PL207,words,1,
01.53.38.662784,PL207,words,1,
01.53.38.713714,PL207,words,1,
01.53.38.746970,PL207,words,1,
01.53.38.790839,PL207,words,1,
01.53.38.819339,PL207,words,1,
01.53.38.851057,PL207,words,1,
01.53.38.902450,PL207,words,1,
01.53.38.931374,PL207,words,1,
01.53.38.962642,PL207,words,1,
01.53.39.008449,PL207,words,1,
01.53.39.037984,PL207,words,1,
01.53.39.091693,PL207,words,1,
01.53.39.123554,PL207,words,1,
01.53.39.148760,PL207,words,1,
01.53.39.195443,PL207,words,1,
01.53.39.226924,PL207,words,1,
01.53.39.277698,PL207,words,1,
01.53.39.310761,PL207,words,1,
01.53.39.335872,PL207,words,1,
01.53.39.370948,PL207,words,1,
01.53.39.414540,PL207,words,1,
