03.07.29.490234,PL101,login,
03.07.38.190290,PL101,words ,1,
03.07.38.721730,PL101,words ,1,
03.07.38.753675,PL101,words ,1,
03.07.38.784442,PL101,words ,1,
03.07.38.832536,PL101,words ,1,
03.07.38.866875,PL101,words ,1,
03.07.38.909956,PL101,words ,1,
03.07.38.931646,PL101,words ,1,
03.07.38.972166,PL101,words ,1,
03.07.39.020259,PL101,words ,1,
03.07.39.053691,PL101,words ,1,
03.07.39.080545,PL101,words ,1,
03.07.39.116838,PL101,words ,1,
03.07.39.158900,PL101,words ,1,
03.07.39.205387,PL101,words ,1,
03.07.39.242319,PL101,words ,1,
03.07.39.268960,PL101,words ,1,
03.07.39.305026,PL101,words ,1,
03.07.39.345541,PL101,words ,1,
03.07.39.378631,PL101,words ,1,
03.07.39.427805,PL101,words ,1,
03.07.39.456565,PL101,words ,1,
03.07.39.491378,PL101,words ,1,
03.07.39.532881,PL101,words ,1,
03.07.39.564023,PL101,words ,1,
03.07.39.617441,PL101,words ,1,
03.07.39.643514,PL101,words ,1,
03.07.39.673778,PL101,words ,1,
03.07.39.721122,PL101,words ,1,
03.07.39.755309,PL101,words ,1,
03.07.39.785365,PL101,words ,1,
03.07.39.831448,PL101,words ,1,
03.07.39.866720,PL101,words ,1,
03.07.39.909605,PL101,words ,1,
03.07.39.939094,PL101,words ,1,
03.07.39.971348,PL101,words ,1,
03.07.40.019432,PL101,words ,1,
03.07.40.057697,PL101,words ,1,
03.07.40.095978,PL101,words ,1,
03.07.40.127602,PL101,words ,1,
03.07.40.158225,PL101,words ,1,
03.07.40.205634,PL101,words ,1,
03.07.40.241739,PL101,words ,1,
03.07.40.271050,PL101,words ,1,
03.07.40.314805,PL101,words ,1,
03.07.40.345960,PL101,words ,1,
03.07.40.391556,PL101,words ,1,
03.07.40.430181,PL101,words ,1,
03.07.40.454831,PL101,words ,1,
03.07.40.502865,PL101,words ,1,
03.07.40.533947,PL101,words ,1,
03.07.40.583117,PL101,words ,1,
03.07.40.616133,PL101,words ,1,
03.07.40.643742,PL101,words ,1,
03.07.40.680562,PL101,words ,1,
03.07.40.721361,PL101,words ,1,
03.07.40.753747,PL101,words,1,
03.07.40.803677,PL101,words,1,
03.07.40.832123,PL101,words,1,
03.07.40.866627,PL101,words,1,
03.07.40.910297,PL101,words,1,
03.07.40.939596,PL101,words,1,
03.07.40.992064,PL101,words,1,
03.07.41.017645,PL101,words,1,
03.07.41.055372,PL101,words,1,
03.07.41.096096,PL101,words,1,
03.07.41.128246,PL101,words,1,
03.07.41.177641,PL101,words,1,
03.07.41.205226,PL101,words,1,
03.07.41.240326,PL101,words,1,
03.07.41.283456,PL101,words,1,
03.07.41.315205,PL101,words,1,
03.07.41.366421,PL101,words,1,
03.07.41.392302,PL101,words,1,
03.07.41.424041,PL101,words,1,
03.07.41.470753,PL101,words,1,
03.07.41.504009,PL101,words,1,
03.07.41.537278,PL101,words,1,
03.07.41.582210,PL101,words,1,
03.07.41.618601,PL101,words,1,
03.07.41.659208,PL101,words,1,
03.07.41.690033,PL101,words,1,
03.07.41.723192,PL101,words,1,
03.07.41.767206,PL101,words,1,
03.07.41.805692,PL101,words,1,
03.07.41.830992,PL101,words,1,
03.07.41.877979,PL101,words,1,
03.07.41.909555,PL101,words,1,
03.07.41.955732,PL101,words,1,
03.07.41.990739,PL101,words,1,
03.07.42.019454,PL101,words,1,
03.07.42.065012,PL101,words,1,
03.07.42.096075,PL101,words,1,
03.07.42.145003,PL101,words,1,
03.07.42.174586,PL101,words,1,
03.07.42.205839,PL101,words,1,
03.07.42.239634,PL101,words,1,
03.07.42.284503,PL101,words,1,
03.07.42.314758,PL101,words,1,
03.07.42.367063,PL101,words,1,
03.07.42.392394,PL101,words,1,
03.07.42.430968,PL101,words,1,
03.07.42.471641,PL101,words,1,
03.07.42.503600,PL101,words,1,
03.07.42.553696,PL101,words,1,
03.07.42.581317,PL101,words,1,
03.07.42.615577,PL101,words,1,
03.07.42.658315,PL101,words,1,
03.07.42.689452,PL101,words,1,
03.07.42.739970,PL101,words,1,
03.07.42.769241,PL101,words,1,
03.07.42.805609,PL101,words,1,
03.07.42.845335,PL101,words,1,
03.07.42.878339,PL101,words,1,
03.07.42.909642,PL101,words,1,
03.07.42.956429,PL101,words,1,
03.07.42.990521,PL101,words,1,
03.07.43.035668,PL101,words,1,
03.07.43.065548,PL101,words,1,
03.07.43.095921,PL101,words,1,
03.07.43.142715,PL101,words,1,
03.07.43.180408,PL101,words,1,
03.07.43.221943,PL101,words,1,
03.07.43.253978,PL101,words,1,
03.07.43.286361,PL101,words,1,
03.07.43.332545,PL101,words,1,
03.07.43.365298,PL101,words,1,
03.07.43.395278,PL101,words,1,
03.07.43.440434,PL101,words,1,
03.07.43.471400,PL101,words,1,
03.07.43.519564,PL101,words,1,
03.07.43.554320,PL101,words,1,
03.07.43.580588,PL101,words,1,
03.07.43.618710,PL101,words,1,
03.07.43.658177,PL101,words,1,
03.07.43.691854,PL101,words,1,
