04.47.14.324340,PL132,login,
04.47.44.648363,PL132,words ,1,
04.47.44.979923,PL132,words ,1,
04.47.45.324000,PL132,words ,1,
04.47.45.554826,PL132,words ,1,
04.47.45.824389,PL132,words ,1,
04.47.46.105926,PL132,words ,1,
04.47.46.385282,PL132,words ,1,
04.47.46.636793,PL132,words ,1,
04.47.46.881318,PL132,words ,1,
04.47.47.106797,PL132,words ,1,
04.47.47.335125,PL132,words ,1,
04.47.47.699555,PL132,words ,1,
04.47.48.677803,PL132,words ,2,
04.47.48.958845,PL132,words ,2,
04.47.49.225136,PL132,words ,2,
04.47.49.504184,PL132,words ,2,
04.47.49.805019,PL132,words ,2,
04.47.50.107776,PL132,words ,2,
04.47.50.419247,PL132,words ,2,
04.47.50.726895,PL132,words ,2,
04.47.51.007803,PL132,words ,2,
04.47.51.305194,PL132,words ,2,
04.47.51.616778,PL132,words ,2,
04.47.51.944740,PL132,words ,2,
04.47.52.260157,PL132,words ,2,
04.47.52.554369,PL132,words ,2,
04.47.52.855247,PL132,words ,2,
04.47.53.147593,PL132,words ,2,
04.47.53.572637,PL132,words ,1,
04.47.53.951392,PL132,words ,1,
04.47.54.194770,PL132,words ,1,
04.47.54.449852,PL132,words ,1,
04.47.54.697127,PL132,words ,1,
04.47.54.981182,PL132,words ,1,
04.47.55.272875,PL132,words ,1,
04.47.55.522868,PL132,words ,1,
04.47.55.803014,PL132,words ,1,
04.47.56.304190,PL132,words ,2,
04.47.56.630213,PL132,words ,2,
04.47.56.913359,PL132,words ,2,
04.47.57.231047,PL132,words ,2,
04.47.57.584777,PL132,words ,2,
04.47.57.791528,PL132,words ,2,
04.47.58.074369,PL132,words ,2,
04.47.58.506232,PL132,words ,2,
04.47.58.916251,PL132,words ,2,
04.47.59.255928,PL132,words ,2,
04.47.59.631110,PL132,words ,2,
04.48.00.101591,PL132,words ,2,
04.48.00.447001,PL132,words ,2,
04.48.00.794048,PL132,words ,2,
04.48.01.085977,PL132,words ,2,
04.48.01.834888,PL132,words ,1,
04.48.02.135302,PL132,words ,1,
04.48.02.430306,PL132,words ,1,
04.48.02.741619,PL132,words ,1,
04.48.03.136479,PL132,words,1,
04.48.03.460437,PL132,words,1,
04.48.03.731724,PL132,words,1,
04.48.03.979233,PL132,words,1,
04.48.04.199767,PL132,words,1,
04.48.04.480239,PL132,words,1,
04.48.04.711034,PL132,words,1,
04.48.05.053627,PL132,words,2,
04.48.05.350223,PL132,words,2,
04.48.05.573715,PL132,words,2,
04.48.05.884311,PL132,words,2,
04.48.06.146574,PL132,words,2,
04.48.06.380894,PL132,words,2,
04.48.06.635974,PL132,words,2,
04.48.06.929125,PL132,words,2,
04.48.07.263719,PL132,words,2,
04.48.07.543479,PL132,words,2,
04.48.07.787073,PL132,words,2,
04.48.08.054611,PL132,words,2,
04.48.08.337676,PL132,words,2,
04.48.08.647677,PL132,words,2,
04.48.08.960751,PL132,words,2,
04.48.09.241906,PL132,words,2,
04.48.09.512277,PL132,words,2,
04.48.09.836881,PL132,words,2,
04.48.10.198615,PL132,words,2,
04.48.10.480275,PL132,words,2,
04.48.10.760021,PL132,words,2,
04.48.11.023647,PL132,words,2,
04.48.11.586666,PL132,words,1,
04.48.11.927881,PL132,words,1,
04.48.12.210375,PL132,words,1,
04.48.12.448564,PL132,words,1,
04.48.12.741252,PL132,words,1,
04.48.13.026429,PL132,words,1,
04.48.13.318755,PL132,words,1,
04.48.13.537040,PL132,words,1,
04.48.13.789112,PL132,words,1,
04.48.14.008891,PL132,words,1,
04.48.14.257202,PL132,words,1,
04.48.14.482632,PL132,words,1,
04.48.14.773564,PL132,words,1,
04.48.15.210157,PL132,words,1,
04.48.15.460592,PL132,words,1,
04.48.15.700285,PL132,words,1,
04.48.16.084101,PL132,words,2,
04.48.16.365885,PL132,words,2,
04.48.16.600497,PL132,words,2,
04.48.16.882486,PL132,words,2,
04.48.17.210063,PL132,words,2,
04.48.17.553798,PL132,words,2,
04.48.17.835362,PL132,words,2,
04.48.18.116768,PL132,words,2,
04.48.18.397894,PL132,words,2,
04.48.18.698995,PL132,words,2,
04.48.18.991333,PL132,words,2,
04.48.19.261159,PL132,words,2,
04.48.19.729604,PL132,words,2,
04.48.20.009690,PL132,words,2,
04.48.20.335622,PL132,words,2,
04.48.20.648332,PL132,words,2,
04.48.20.960220,PL132,words,2,
04.48.21.302846,PL132,words,2,
04.48.21.637294,PL132,words,2,
04.48.21.960345,PL132,words,2,
04.48.22.400173,PL132,words,2,
04.48.22.679951,PL132,words,2,
04.48.23.013740,PL132,words,2,
04.48.23.294693,PL132,words,2,
04.48.23.584977,PL132,words,2,
04.48.23.837391,PL132,words,2,
04.48.24.101279,PL132,words,2,
04.48.24.398371,PL132,words,2,
04.48.24.693822,PL132,words,2,
04.48.24.974715,PL132,words,2,
04.48.25.303513,PL132,words,2,
04.48.25.585009,PL132,words,2,
04.48.25.929264,PL132,words,2,
04.48.26.197890,PL132,words,2,
04.48.26.444754,PL132,words,2,
04.48.26.759650,PL132,words,2,
04.48.27.045824,PL132,words,2,
04.48.27.335120,PL132,words,2,
04.48.27.635055,PL132,words,2,
04.48.27.886464,PL132,words,2,
04.48.28.131078,PL132,words,2,
04.48.28.413726,PL132,words,2,
04.48.28.788768,PL132,words,2,
04.48.29.043959,PL132,words,2,
04.48.29.398992,PL132,words,2,
04.48.29.648671,PL132,words,2,
04.48.29.887450,PL132,words,2,
04.48.30.116100,PL132,words,1,
04.48.30.397829,PL132,words,1,
04.48.30.649972,PL132,words,1,
04.48.30.917383,PL132,words,1,
04.48.31.211391,PL132,words,1,
04.48.31.506674,PL132,words,1,
04.48.31.787583,PL132,words,1,
04.48.32.041984,PL132,words,1,
04.48.32.444803,PL132,words,1,
04.48.32.794994,PL132,words,1,
04.48.33.136451,PL132,words,1,
04.48.33.492236,PL132,words,1,
04.48.33.773686,PL132,words,1,
04.48.34.053858,PL132,words,1,
04.48.34.399013,PL132,words,1,
04.48.34.694319,PL132,words,1,
04.48.35.009209,PL132,words,1,
04.48.35.536456,PL132,words,1,
04.48.35.881845,PL132,words,1,
04.48.36.429506,PL132,words,1,
04.48.36.990569,PL132,words,2,
04.48.37.272313,PL132,words,2,
04.48.37.523907,PL132,words,2,
04.48.37.835964,PL132,words,2,
04.48.38.165076,PL132,words,2,
04.48.38.509645,PL132,words,2,
04.48.38.856069,PL132,words,2,
04.48.39.136713,PL132,words,2,
04.48.39.420207,PL132,words,2,
04.48.39.930216,PL132,words,2,
04.48.40.274115,PL132,words,2,
04.48.40.616241,PL132,words,2,
04.48.40.881428,PL132,words,2,
04.48.41.150426,PL132,words,2,
04.48.41.418677,PL132,words,2,
04.48.41.724560,PL132,words,2,
04.48.42.043370,PL132,words,2,
04.48.42.335383,PL132,words,2,
04.48.42.678746,PL132,words,2,
04.48.42.945800,PL132,words,2,
04.48.43.273958,PL132,words,1,
04.48.43.636330,PL132,words,1,
04.48.43.991583,PL132,words,1,
04.48.44.273597,PL132,words,1,
04.48.44.605094,PL132,words,1,
04.48.44.977305,PL132,words,1,
04.48.45.335552,PL132,words,1,
04.48.45.699267,PL132,words,1,
04.48.46.010578,PL132,words,1,
04.48.46.366551,PL132,words,1,
04.48.46.710450,PL132,words,1,
04.48.47.055212,PL132,words,1,
04.48.47.369253,PL132,words,1,
04.48.47.647996,PL132,words,1,
04.48.47.981395,PL132,words,1,
04.48.48.287330,PL132,words,1,
04.48.48.584285,PL132,words,1,
04.48.48.866453,PL132,words,1,
04.48.49.200393,PL132,words,1,
04.48.49.475885,PL132,words,1,
04.48.49.804274,PL132,words,1,
04.48.50.116322,PL132,words,1,
04.48.50.481114,PL132,words,1,
04.48.50.794572,PL132,words,1,
04.48.51.074242,PL132,words,1,
04.48.51.398114,PL132,words,1,
04.48.51.729647,PL132,words,1,
04.48.52.037122,PL132,words,1,
04.48.52.303993,PL132,words,1,
04.48.52.639268,PL132,words,1,
04.48.52.916075,PL132,words,2,
04.48.53.146686,PL132,words,2,
04.48.53.444809,PL132,words,2,
04.48.53.710750,PL132,words,2,
04.48.53.980315,PL132,words,2,
04.48.54.229727,PL132,words,2,
04.48.54.512016,PL132,words,2,
04.48.54.804110,PL132,words,2,
04.48.55.168770,PL132,words,2,
04.48.55.398710,PL132,words,2,
04.48.55.670555,PL132,words,2,
04.48.55.919569,PL132,words,2,
04.48.56.179561,PL132,words,2,
04.48.56.460931,PL132,words,2,
04.48.56.725338,PL132,words,2,
04.48.57.104499,PL132,words,2,
04.48.57.381775,PL132,words,2,
04.48.57.679015,PL132,words,2,
04.48.57.981295,PL132,words,2,
04.48.58.261615,PL132,words,2,
04.48.58.616191,PL132,words,2,
04.48.58.929152,PL132,words,2,
04.48.59.257671,PL132,words,2,
04.48.59.577041,PL132,words,2,
04.48.59.898296,PL132,words,2,
04.49.00.196698,PL132,words,2,
04.49.00.523860,PL132,words,2,
04.49.00.851896,PL132,words,2,
04.49.01.200562,PL132,words,2,
04.49.01.490974,PL132,words,2,
04.49.01.774009,PL132,words,2,
04.49.02.085082,PL132,words,2,
04.49.02.399903,PL132,words,2,
04.49.02.725797,PL132,words,2,
04.49.03.075533,PL132,words,2,
04.49.03.356214,PL132,words,2,
04.49.03.792162,PL132,words,2,
04.49.04.109069,PL132,words,2,
04.49.04.443439,PL132,words,2,
04.49.04.759370,PL132,words,2,
04.49.05.106363,PL132,words,2,
04.49.05.429617,PL132,words,2,
04.49.05.711678,PL132,words,1,
04.49.06.286245,PL132,words,1,
04.49.06.607063,PL132,words,1,
04.49.06.928993,PL132,words,1,
04.49.07.294106,PL132,words,1,
04.49.07.616993,PL132,words,1,
04.49.07.917795,PL132,words,1,
04.49.08.231705,PL132,words,1,
04.49.08.606701,PL132,words,1,
04.49.08.898477,PL132,words,1,
04.49.09.167219,PL132,words,1,
04.49.09.475008,PL132,words,1,
04.49.09.757772,PL132,words,1,
04.49.10.086202,PL132,words,1,
04.49.10.359392,PL132,words,1,
04.49.10.585582,PL132,words,1,
04.49.10.991893,PL132,words,1,
04.49.11.230449,PL132,words,1,
04.49.11.445302,PL132,words,1,
04.49.11.679773,PL132,words,1,
04.49.11.960463,PL132,words,2,
04.49.12.261820,PL132,words,2,
04.49.12.512777,PL132,words,2,
04.49.12.742837,PL132,words,2,
04.49.13.012483,PL132,words,2,
04.49.13.303518,PL132,words,2,
04.49.13.617559,PL132,words,2,
04.49.13.929306,PL132,words,2,
04.49.14.230707,PL132,words,2,
04.49.14.514230,PL132,words,2,
04.49.14.794264,PL132,words,2,
04.49.15.054344,PL132,words,2,
04.49.15.398016,PL132,words,2,
04.49.15.698918,PL132,words,2,
04.49.15.993220,PL132,words,2,
04.49.16.294167,PL132,words,2,
04.49.16.554425,PL132,words,2,
04.49.16.882301,PL132,words,2,
04.49.17.137845,PL132,words,2,
04.49.17.430562,PL132,words,2,
04.49.17.741840,PL132,words,2,
04.49.18.009295,PL132,words,2,
04.49.18.288711,PL132,words,2,
04.49.18.604635,PL132,words,2,
04.49.18.852839,PL132,words,2,
04.49.19.148093,PL132,words,2,
04.49.19.427646,PL132,words,2,
04.49.19.760563,PL132,words,2,
04.49.20.069514,PL132,words,2,
04.49.20.336455,PL132,words,2,
04.49.20.867571,PL132,words,2,
04.49.20.900600,PL132,words,2,
04.49.20.929621,PL132,words,2,
04.49.20.981155,PL132,words,2,
04.49.21.007247,PL132,words,2,
04.49.21.039498,PL132,words,2,
04.49.21.075282,PL132,words,2,
04.49.21.117465,PL132,words,2,
04.49.21.167005,PL132,words,2,
04.49.21.194486,PL132,words,2,
04.49.21.231606,PL132,words,2,
04.49.21.275099,PL132,words,2,
04.49.21.304247,PL132,words,2,
04.49.21.338449,PL132,words,2,
04.49.21.382268,PL132,words,2,
04.49.21.420784,PL132,words,2,
04.49.21.448926,PL132,words,2,
04.49.21.492058,PL132,words,2,
04.49.21.523423,PL132,words,2,
04.49.21.572327,PL132,words,2,
04.49.21.867967,PL132,words,1,
04.49.22.242258,PL132,words,1,
04.49.22.774112,PL132,words,1,
04.49.22.822498,PL132,words,1,
04.49.22.839543,PL132,words,1,
04.49.22.881998,PL132,words,1,
