04.47.14.319327 PL132 login 
04.47.44.645356 PL132 words 1 
04.47.44.975912 PL132 words 1 
04.47.45.319989 PL132 words 1 
04.47.45.549812 PL132 words 1 
04.47.45.820367 PL132 words 1 
04.47.46.101881 PL132 words 1 
04.47.46.380232 PL132 words 1 
04.47.46.632783 PL132 words 1 
04.47.46.877287 PL132 words 1 
04.47.47.102792 PL132 words 1 
04.47.47.331094 PL132 words 1 
04.47.47.695556 PL132 words 1 
04.47.48.673764 PL132 words 2 
04.47.48.955838 PL132 words 2 
04.47.49.222142 PL132 words 2 
04.47.49.500173 PL132 words 2 
04.47.49.799966 PL132 words 2 
04.47.50.103765 PL132 words 2 
04.47.50.415246 PL132 words 2 
04.47.50.720880 PL132 words 2 
04.47.51.003742 PL132 words 2 
04.47.51.298989 PL132 words 2 
04.47.51.612767 PL132 words 2 
04.47.51.940730 PL132 words 2 
04.47.52.256147 PL132 words 2 
04.47.52.550357 PL132 words 2 
04.47.52.851237 PL132 words 2 
04.47.53.144585 PL132 words 2 
04.47.53.568628 PL132 words 1 
04.47.53.947381 PL132 words 1 
04.47.54.190761 PL132 words 1 
04.47.54.445841 PL132 words 1 
04.47.54.692102 PL132 words 1 
04.47.54.977172 PL132 words 1 
04.47.55.268867 PL132 words 1 
04.47.55.518863 PL132 words 1 
04.47.55.800007 PL132 words 1 
04.47.56.300179 PL132 words 2 
04.47.56.626201 PL132 words 2 
04.47.56.909321 PL132 words 2 
04.47.57.227035 PL132 words 2 
04.47.57.580736 PL132 words 2 
04.47.57.787505 PL132 words 2 
04.47.58.069362 PL132 words 2 
04.47.58.502221 PL132 words 2 
04.47.58.911247 PL132 words 2 
04.47.59.251916 PL132 words 2 
04.47.59.627095 PL132 words 2 
04.48.00.096578 PL132 words 2 
04.48.00.443045 PL132 words 2 
04.48.00.789033 PL132 words 2 
04.48.01.081951 PL132 words 2 
04.48.01.829875 PL132 words 1 
04.48.02.131309 PL132 words 1 
04.48.02.425259 PL132 words 1 
04.48.02.737588 PL132 words 1 
04.48.03.132480 PL132 words 1 
04.48.03.456423 PL132 words 1 
04.48.03.727710 PL132 words 1 
04.48.03.975247 PL132 words 1 
04.48.04.195755 PL132 words 1 
04.48.04.476240 PL132 words 1 
04.48.04.707012 PL132 words 1 
04.48.05.050626 PL132 words 2 
04.48.05.345250 PL132 words 2 
04.48.05.568703 PL132 words 2 
04.48.05.880305 PL132 words 2 
04.48.06.142521 PL132 words 2 
04.48.06.376849 PL132 words 2 
04.48.06.630962 PL132 words 2 
04.48.06.925114 PL132 words 2 
04.48.07.257666 PL132 words 2 
04.48.07.539459 PL132 words 2 
04.48.07.783065 PL132 words 2 
04.48.08.050606 PL132 words 2 
04.48.08.332671 PL132 words 2 
04.48.08.643672 PL132 words 2 
04.48.08.956740 PL132 words 2 
04.48.09.237887 PL132 words 2 
04.48.09.508247 PL132 words 2 
04.48.09.832869 PL132 words 2 
04.48.10.194591 PL132 words 2 
04.48.10.475279 PL132 words 2 
04.48.10.755006 PL132 words 2 
04.48.11.019632 PL132 words 2 
04.48.11.581626 PL132 words 1 
04.48.11.923871 PL132 words 1 
04.48.12.206364 PL132 words 1 
04.48.12.444514 PL132 words 1 
04.48.12.736195 PL132 words 1 
04.48.13.020412 PL132 words 1 
04.48.13.314716 PL132 words 1 
04.48.13.533044 PL132 words 1 
04.48.13.785101 PL132 words 1 
04.48.14.004883 PL132 words 1 
04.48.14.252200 PL132 words 1 
04.48.14.476612 PL132 words 1 
04.48.14.769554 PL132 words 1 
04.48.15.206121 PL132 words 1 
04.48.15.455568 PL132 words 1 
04.48.15.694235 PL132 words 1 
04.48.16.079087 PL132 words 2 
04.48.16.361846 PL132 words 2 
04.48.16.596487 PL132 words 2 
04.48.16.878453 PL132 words 2 
04.48.17.206052 PL132 words 2 
04.48.17.549795 PL132 words 2 
04.48.17.831350 PL132 words 2 
04.48.18.112739 PL132 words 2 
04.48.18.393883 PL132 words 2 
