01.31.38.387656,PL205,login,
01.31.50.178194,PL205,words ,1,
01.31.50.697622,PL205,words ,1,
01.31.50.741096,PL205,words ,1,
01.31.50.772582,PL205,words ,1,
01.31.50.823814,PL205,words ,1,
01.31.50.850109,PL205,words ,1,
01.31.50.886097,PL205,words ,1,
01.31.50.929071,PL205,words ,1,
01.31.50.961654,PL205,words ,1,
01.31.51.008946,PL205,words ,1,
01.31.51.038005,PL205,words ,1,
01.31.51.073238,PL205,words ,1,
01.31.51.101931,PL205,words ,1,
01.31.51.147242,PL205,words ,1,
01.31.51.179006,PL205,words ,1,
01.31.51.226627,PL205,words ,1,
01.31.51.256382,PL205,words ,1,
01.31.51.304549,PL205,words ,1,
01.31.51.334665,PL205,words ,1,
01.31.51.367925,PL205,words ,1,
01.31.51.414718,PL205,words ,1,
01.31.51.448193,PL205,words ,1,
01.31.51.478756,PL205,words ,1,
01.31.51.523153,PL205,words ,1,
01.31.51.553776,PL205,words ,1,
01.31.51.599889,PL205,words ,1,
01.31.51.631794,PL205,words ,1,
01.31.51.663427,PL205,words ,1,
01.31.51.709543,PL205,words ,1,
01.31.51.741531,PL205,words ,1,
01.31.51.772819,PL205,words ,1,
01.31.51.824637,PL205,words ,1,
01.31.51.853097,PL205,words ,1,
01.31.51.897532,PL205,words ,1,
01.31.51.931686,PL205,words ,1,
01.31.51.960941,PL205,words ,1,
01.31.52.012227,PL205,words ,1,
01.31.52.037289,PL205,words ,1,
01.31.52.070661,PL205,words ,1,
01.31.52.116487,PL205,words ,1,
01.31.52.147457,PL205,words ,1,
01.31.52.198477,PL205,words ,1,
01.31.52.226811,PL205,words ,1,
01.31.52.255892,PL205,words ,1,
01.31.52.303548,PL205,words ,1,
01.31.52.335281,PL205,words ,1,
01.31.52.385484,PL205,words ,1,
01.31.52.850843,PL205,words ,2,
01.31.53.382429,PL205,words ,2,
01.31.53.414026,PL205,words ,2,
01.31.53.448032,PL205,words ,2,
01.31.53.492969,PL205,words ,2,
01.31.53.523425,PL205,words ,2,
01.31.53.569545,PL205,words ,2,
01.31.53.603421,PL205,words ,2,
01.31.53.635778,PL205,words ,2,
01.31.53.679483,PL205,words,2,
01.31.53.710250,PL205,words,2,
01.31.53.756747,PL205,words,2,
01.31.53.788223,PL205,words,2,
01.31.53.826032,PL205,words,2,
01.31.53.866163,PL205,words,2,
01.31.53.898299,PL205,words,2,
01.31.53.944290,PL205,words,2,
01.31.53.976944,PL205,words,2,
01.31.54.013000,PL205,words,2,
01.31.54.055411,PL205,words,2,
01.31.54.084945,PL205,words,2,
01.31.54.116618,PL205,words,2,
01.31.54.164152,PL205,words,2,
01.31.54.198262,PL205,words,2,
01.31.54.240369,PL205,words,2,
01.31.54.272440,PL205,words,2,
01.31.54.303524,PL205,words,2,
01.31.54.353656,PL205,words,2,
01.31.54.384744,PL205,words,2,
01.31.54.412813,PL205,words,2,
01.31.54.459945,PL205,words,2,
01.31.54.490018,PL205,words,2,
01.31.54.524108,PL205,words,2,
01.31.54.574311,PL205,words,2,
01.31.54.599791,PL205,words,2,
01.31.54.638273,PL205,words,2,
01.31.54.679415,PL205,words,2,
01.31.54.727254,PL205,words,2,
01.31.54.762470,PL205,words,2,
01.31.54.789615,PL205,words,2,
01.31.54.824717,PL205,words,2,
01.31.54.868764,PL205,words,2,
01.31.54.900244,PL205,words,2,
01.31.54.947354,PL205,words,2,
01.31.54.975428,PL205,words,2,
01.31.55.011541,PL205,words,2,
01.31.55.054523,PL205,words,2,
01.31.55.087505,PL205,words,2,
01.31.55.138499,PL205,words,2,
01.31.55.162975,PL205,words,2,
01.31.55.199349,PL205,words,2,
01.31.55.241403,PL205,words,2,
01.31.55.273469,PL205,words,2,
01.31.55.323464,PL205,words,2,
01.31.55.349741,PL205,words,2,
01.31.55.383121,PL205,words,2,
01.31.55.429850,PL205,words,2,
01.31.55.460318,PL205,words,2,
01.31.55.511354,PL205,words,2,
01.31.55.539639,PL205,words,2,
01.31.55.574480,PL205,words,2,
01.31.55.616174,PL205,words,2,
01.31.55.648109,PL205,words,2,
01.31.55.681081,PL205,words,2,
01.31.55.724469,PL205,words,2,
01.31.55.764040,PL205,words,2,
01.31.55.805736,PL205,words,2,
01.31.55.834312,PL205,words,2,
01.31.55.867036,PL205,words,2,
01.31.55.914678,PL205,words,2,
01.31.55.947650,PL205,words,2,
01.31.55.978298,PL205,words,2,
01.31.56.022624,PL205,words,2,
01.31.56.056548,PL205,words,2,
01.31.56.100698,PL205,words,2,
01.31.56.134012,PL205,words,2,
01.31.56.161084,PL205,words,2,
01.31.56.210256,PL205,words,2,
01.31.56.241298,PL205,words,2,
01.31.56.287434,PL205,words,2,
01.31.56.324941,PL205,words,2,
01.31.56.352443,PL205,words,2,
01.31.56.397357,PL205,words,2,
01.31.56.429684,PL205,words,2,
01.31.56.460307,PL205,words,2,
01.31.56.511678,PL205,words,2,
01.31.56.539047,PL205,words,2,
01.31.56.585262,PL205,words,2,
01.31.56.617684,PL205,words,2,
01.31.56.647936,PL205,words,2,
01.31.56.697595,PL205,words,2,
01.31.56.727417,PL205,words,2,
01.31.56.757685,PL205,words,2,
01.31.56.803625,PL205,words,2,
01.31.56.836666,PL205,words,2,
01.31.56.887507,PL205,words,2,
01.31.56.912575,PL205,words,2,
01.31.56.946666,PL205,words,2,
01.31.56.992195,PL205,words,2,
01.31.57.022699,PL205,words,2,
01.31.57.066800,PL205,words,2,
01.31.57.101665,PL205,words,2,
01.31.57.131169,PL205,words,2,
