05.15.24.809477,PL213,login,
05.15.42.494832,PL213,words,2,
05.15.42.545967,PL213,words,2,
05.15.42.571407,PL213,words,2,
05.15.42.608087,PL213,words,2,
05.15.42.650207,PL213,words,2,
05.15.42.682694,PL213,words,2,
05.15.42.713484,PL213,words,2,
05.15.42.758823,PL213,words,2,
05.15.42.794158,PL213,words,2,
05.15.42.824251,PL213,words,2,
05.15.42.868913,PL213,words,2,
05.15.42.900420,PL213,words,2,
05.15.42.947786,PL213,words,2,
05.15.42.981866,PL213,words,2,
05.15.43.010945,PL213,words,2,
05.15.43.056254,PL213,words,2,
05.15.43.088537,PL213,words,2,
05.15.43.134251,PL213,words,2,
05.15.43.172120,PL213,words,2,
05.15.43.196184,PL213,words,2,
05.15.43.244782,PL213,words,2,
05.15.43.273811,PL213,words,2,
05.15.43.307517,PL213,words,2,
05.15.43.357628,PL213,words,2,
05.15.43.384534,PL213,words,2,
05.15.43.432081,PL213,words,2,
05.15.43.463610,PL213,words,2,
05.15.43.494623,PL213,words,2,
05.15.43.547968,PL213,words,2,
05.15.43.572399,PL213,words,2,
05.15.43.604835,PL213,words,2,
05.15.43.650178,PL213,words,2,
05.15.43.684383,PL213,words,2,
05.15.43.733698,PL213,words,2,
05.15.43.759128,PL213,words,2,
05.15.43.791674,PL213,words,2,
05.15.43.839167,PL213,words,2,
05.15.43.868664,PL213,words,2,
05.15.43.922046,PL213,words,2,
05.15.43.948298,PL213,words,2,
05.15.43.978406,PL213,words,2,
05.15.44.026502,PL213,words,2,
05.15.44.056785,PL213,words,2,
05.15.44.089363,PL213,words,2,
05.15.44.135740,PL213,words,2,
05.15.44.166500,PL213,words,2,
05.15.44.213881,PL213,words,2,
05.15.44.245401,PL213,words,2,
05.15.44.276132,PL213,words,2,
05.15.44.323738,PL213,words,2,
05.15.44.353389,PL213,words,2,
05.15.44.384427,PL213,words,2,
05.15.44.432671,PL213,words,2,
05.15.44.461942,PL213,words,2,
05.15.44.509940,PL213,words,2,
05.15.44.541528,PL213,words,2,
05.15.44.574040,PL213,words,2,
05.15.44.609449,PL213,words,2,
05.15.44.652781,PL213,words,2,
05.15.44.682078,PL213,words,2,
05.15.44.730937,PL213,words,2,
05.15.44.758247,PL213,words,2,
05.15.44.794389,PL213,words,2,
05.15.44.838000,PL213,words,2,
05.15.44.869796,PL213,words,2,
05.15.44.913964,PL213,words,2,
05.15.44.947858,PL213,words,2,
05.15.44.983196,PL213,words,2,
05.15.45.024890,PL213,words,2,
05.15.45.057979,PL213,words,2,
05.15.45.102094,PL213,words,2,
05.15.45.135183,PL213,words,2,
05.15.45.169275,PL213,words,2,
05.15.45.211385,PL213,words,2,
05.15.45.243471,PL213,words,2,
05.15.45.290596,PL213,words,2,
05.15.45.321679,PL213,words,2,
05.15.45.357776,PL213,words,2,
05.15.45.398959,PL213,words,2,
05.15.45.432578,PL213,words,2,
05.15.45.478086,PL213,words,2,
05.15.45.511583,PL213,words,2,
05.15.45.548769,PL213,words,2,
05.15.45.589365,PL213,words,2,
05.15.45.619042,PL213,words,2,
05.15.45.650936,PL213,words,2,
05.15.45.696657,PL213,words,2,
05.15.45.733631,PL213,words,2,
05.15.45.778034,PL213,words,2,
05.15.45.807195,PL213,words,2,
05.15.45.840287,PL213,words,2,
05.15.45.883788,PL213,words,2,
05.15.45.920011,PL213,words,2,
05.15.45.963377,PL213,words,2,
05.15.46.071641,PL213,words,1,
05.15.46.603318,PL213,words,1,
05.15.46.632980,PL213,words,1,
05.15.46.671715,PL213,words,1,
05.15.46.714637,PL213,words,1,
05.15.46.742970,PL213,words,1,
05.15.46.791897,PL213,words,1,
05.15.46.823015,PL213,words,1,
05.15.46.858129,PL213,words,1,
05.15.46.901228,PL213,words,1,
05.15.46.931305,PL213,words,1,
05.15.46.962385,PL213,words,1,
05.15.47.012519,PL213,words,1,
05.15.47.044607,PL213,words,1,
05.15.47.086716,PL213,words,1,
05.15.47.119806,PL213,words,1,
05.15.47.150927,PL213,words,1,
05.15.47.198012,PL213,words,1,
05.15.47.234181,PL213,words,1,
05.15.47.258272,PL213,words,1,
05.15.47.297348,PL213,words,1,
05.15.47.338458,PL213,words,1,
05.15.47.385583,PL213,words,1,
05.15.47.421682,PL213,words,1,
05.15.47.446745,PL213,words,1,
05.15.47.483844,PL213,words,1,
05.15.47.527963,PL213,words,1,
05.15.47.573083,PL213,words,1,
05.15.47.607172,PL213,words,1,
05.15.47.636259,PL213,words,1,
05.15.47.680378,PL213,words,1,
05.15.47.712461,PL213,words,1,
05.15.47.743544,PL213,words,1,
05.15.47.791688,PL213,words,1,
05.15.47.822757,PL213,words,1,
05.15.47.857919,PL213,words,1,
05.15.47.901039,PL213,words,1,
05.15.47.932106,PL213,words,1,
05.15.47.983244,PL213,words,1,
05.15.48.008309,PL213,words,1,
05.15.48.045422,PL213,words,1,
05.15.48.087530,PL213,words,1,
05.15.48.118607,PL213,words,1,
05.15.48.170754,PL213,words,1,
05.15.48.196810,PL213,words,1,
05.15.48.230900,PL213,words,1,
05.15.48.274015,PL213,words,1,
05.15.48.306107,PL213,words,1,
05.15.48.338186,PL213,words,1,
05.15.48.384308,PL213,words,1,
05.15.48.420462,PL213,words,1,
05.15.48.462565,PL213,words,1,
05.15.48.492645,PL213,words,1,
05.15.48.524745,PL213,words,1,
05.15.48.571856,PL213,words,1,
05.15.48.608955,PL213,words,1,
05.15.48.635060,PL213,words,1,
05.15.48.681146,PL213,words,1,
05.15.48.712231,PL213,words,1,
05.15.48.759354,PL213,words,1,
05.15.48.793445,PL213,words,1,
05.15.48.821520,PL213,words,1,
05.15.48.867642,PL213,words,1,
05.15.48.899728,PL213,words,1,
05.15.48.947856,PL213,words,1,
05.15.48.983952,PL213,words,1,
05.15.49.011054,PL213,words,1,
05.15.49.063380,PL213,words,1,
05.15.49.087481,PL213,words,1,
05.15.49.117520,PL213,words,1,
05.15.49.171691,PL213,words,1,
05.15.49.196772,PL213,words,1,
05.15.49.243856,PL213,words,1,
05.15.49.274940,PL213,words,1,
05.15.49.307060,PL213,words,1,
05.15.49.357158,PL213,words,1,
05.15.49.387255,PL213,words,1,
05.15.49.431385,PL213,words,1,
05.15.49.462439,PL213,words,1,
05.15.49.494537,PL213,words,1,
05.15.49.546663,PL213,words,1,
05.15.49.572732,PL213,words,1,
05.15.49.607825,PL213,words,1,
05.15.49.649977,PL213,words,1,
05.15.49.682022,PL213,words,1,
05.15.49.733184,PL213,words,1,
05.15.49.758226,PL213,words,1,
05.15.49.792316,PL213,words,1,
05.15.49.838478,PL213,words,1,
05.15.49.868517,PL213,words,1,
05.15.49.900603,PL213,words,1,
05.15.49.949733,PL213,words,1,
05.15.49.977808,PL213,words,1,
05.15.50.024961,PL213,words,1,
05.15.50.057035,PL213,words,1,
05.15.50.088102,PL213,words,1,
05.15.50.136237,PL213,words,1,
05.15.50.165343,PL213,words,1,
05.15.50.199410,PL213,words,1,
05.15.50.244307,PL213,words,1,
05.15.50.276597,PL213,words,1,
05.15.50.322851,PL213,words,1,
05.15.50.356941,PL213,words,1,
05.15.50.386018,PL213,words,1,
05.15.50.423123,PL213,words,1,
05.15.50.463224,PL213,words,1,
05.15.50.509347,PL213,words,1,
05.15.50.540433,PL213,words,1,
05.15.50.572514,PL213,words,1,
05.15.50.607607,PL213,words,1,
05.15.50.650722,PL213,words,1,
05.15.50.682006,PL213,words,1,
05.15.50.730391,PL213,words,1,
05.15.50.759741,PL213,words,1,
05.15.50.796474,PL213,words,1,
05.15.50.838175,PL213,words,1,
05.15.50.870102,PL213,words,1,
05.15.50.914753,PL213,words,1,
05.15.50.948721,PL213,words,1,
05.15.50.984080,PL213,words,1,
05.15.51.024178,PL213,words,1,
05.15.51.059017,PL213,words,1,
05.15.51.104482,PL213,words,1,
05.15.51.138234,PL213,words,1,
05.15.51.168778,PL213,words,1,
05.15.51.211651,PL213,words,1,
05.15.51.243442,PL213,words,1,
05.15.51.276671,PL213,words,1,
