04.54.12.244115,PL133,login,
04.54.28.945298,PL133,words ,1,
04.54.29.816102,PL133,words ,1,
04.54.31.061482,PL133,words ,2,
04.54.31.624035,PL133,words ,2,
04.54.32.217876,PL133,words ,2,
04.54.32.937984,PL133,words ,1,
04.54.33.719314,PL133,words ,1,
04.54.34.360058,PL133,words ,2,
04.54.36.289885,PL133,words ,1,
04.54.37.227532,PL133,words ,1,
04.54.37.805723,PL133,words ,1,
04.54.38.071375,PL133,words ,1,
04.54.38.305723,PL133,words ,1,
04.54.38.680764,PL133,words ,1,
04.54.38.883912,PL133,words ,1,
04.54.39.102685,PL133,words ,1,
04.54.46.612556,PL133,words ,2,
04.54.46.900814,PL133,words ,1,
04.54.47.109370,PL133,words ,2,
04.54.47.349506,PL133,words ,1,
04.54.47.537519,PL133,words ,2,
04.54.47.808727,PL133,words ,2,
04.54.48.057496,PL133,words ,2,
04.54.48.284046,PL133,words ,1,
04.54.48.569839,PL133,words ,1,
04.54.48.785112,PL133,words ,1,
04.54.49.000945,PL133,words ,1,
04.54.49.217145,PL133,words ,1,
04.54.49.416829,PL133,words ,1,
04.54.49.586002,PL133,words ,2,
04.54.49.785715,PL133,words ,2,
04.54.49.970260,PL133,words ,2,
04.54.50.136547,PL133,words ,2,
04.54.50.301481,PL133,words ,2,
04.54.50.474465,PL133,words ,2,
04.54.50.637803,PL133,words ,2,
04.54.50.839107,PL133,words ,2,
04.54.51.037880,PL133,words ,2,
04.54.51.217892,PL133,words ,2,
04.54.51.418474,PL133,words ,2,
04.54.51.603422,PL133,words ,2,
04.54.51.803394,PL133,words ,1,
04.54.52.071943,PL133,words ,1,
04.54.52.324397,PL133,words ,1,
04.54.52.590037,PL133,words ,1,
04.54.52.871318,PL133,words ,1,
04.54.53.152599,PL133,words ,1,
04.54.53.418252,PL133,words ,1,
04.54.53.640765,PL133,words ,1,
04.54.53.895643,PL133,words ,1,
04.54.54.112937,PL133,words ,1,
04.54.54.329487,PL133,words ,1,
04.54.54.548260,PL133,words ,1,
04.54.54.735781,PL133,words ,1,
04.54.54.938929,PL133,words ,2,
04.54.55.157702,PL133,words ,2,
04.54.55.376474,PL133,words,2,
04.54.55.579621,PL133,words,2,
04.54.55.800117,PL133,words,2,
04.54.56.003264,PL133,words,2,
04.54.56.206413,PL133,words,2,
04.54.56.409557,PL133,words,2,
04.54.56.643956,PL133,words,2,
04.54.56.893984,PL133,words,2,
04.54.57.098207,PL133,words,2,
04.54.57.338775,PL133,words,2,
04.54.57.557549,PL133,words,2,
04.54.57.807575,PL133,words,2,
04.54.58.041976,PL133,words,2,
04.54.58.276382,PL133,words,2,
04.54.58.479522,PL133,words,2,
04.54.58.698295,PL133,words,2,
04.54.58.917069,PL133,words,2,
04.54.59.120215,PL133,words,2,
04.54.59.355083,PL133,words,2,
04.54.59.605111,PL133,words,2,
04.54.59.855155,PL133,words,2,
04.55.00.120791,PL133,words,2,
04.55.00.292685,PL133,words,2,
04.55.00.511457,PL133,words,1,
04.55.00.792737,PL133,words,1,
04.55.01.058390,PL133,words,1,
04.55.01.292791,PL133,words,1,
04.55.01.542818,PL133,words,1,
04.55.01.792844,PL133,words,1,
04.55.02.042870,PL133,words,1,
04.55.02.301365,PL133,words,1,
04.55.02.535748,PL133,words,1,
04.55.02.770146,PL133,words,1,
04.55.02.988919,PL133,words,1,
04.55.03.192066,PL133,words,1,
04.55.03.395213,PL133,words,1,
04.55.03.654361,PL133,words,2,
04.55.03.882351,PL133,words,2,
04.55.04.096362,PL133,words,2,
04.55.04.299508,PL133,words,2,
04.55.04.565162,PL133,words,2,
04.55.04.783935,PL133,words,2,
04.55.05.018335,PL133,words,2,
04.55.05.252745,PL133,words,2,
04.55.05.502762,PL133,words,2,
04.55.05.768415,PL133,words,2,
04.55.06.002815,PL133,words,2,
04.55.06.252841,PL133,words,2,
04.55.06.471627,PL133,words,2,
04.55.06.659136,PL133,words,2,
04.55.06.893535,PL133,words,2,
04.55.07.081055,PL133,words,2,
04.55.07.284202,PL133,words,2,
04.55.07.549855,PL133,words,2,
04.55.07.837246,PL133,words,1,
04.55.08.110443,PL133,words,1,
04.55.08.344843,PL133,words,1,
04.55.08.594870,PL133,words,1,
04.55.08.876149,PL133,words,1,
04.55.09.094923,PL133,words,1,
04.55.09.313695,PL133,words,1,
04.55.09.548096,PL133,words,1,
04.55.09.798122,PL133,words,1,
04.55.10.048148,PL133,words,1,
04.55.10.329430,PL133,words,1,
04.55.10.595083,PL133,words,1,
04.55.10.876380,PL133,words,1,
04.55.11.126389,PL133,words,1,
04.55.11.360789,PL133,words,1,
04.55.11.610818,PL133,words,1,
04.55.11.970230,PL133,words,2,
04.55.12.173376,PL133,words,2,
04.55.12.360896,PL133,words,2,
04.55.12.564053,PL133,words,2,
04.55.12.767190,PL133,words,2,
04.55.12.985976,PL133,words,2,
04.55.13.196368,PL133,words,2,
04.55.13.415147,PL133,words,2,
04.55.13.633914,PL133,words,2,
04.55.13.821438,PL133,words,2,
04.55.14.008955,PL133,words,2,
04.55.14.196475,PL133,words,2,
04.55.14.399621,PL133,words,2,
04.55.14.571516,PL133,words,2,
04.55.14.774662,PL133,words,2,
04.55.14.962181,PL133,words,2,
04.55.15.165329,PL133,words,2,
04.55.15.384101,PL133,words,2,
04.55.15.603443,PL133,words,2,
04.55.15.857652,PL133,words,2,
04.55.16.076425,PL133,words,2,
04.55.16.342079,PL133,words,2,
04.55.16.576479,PL133,words,2,
04.55.16.826505,PL133,words,2,
04.55.17.045278,PL133,words,2,
04.55.17.309094,PL133,words,2,
04.55.17.537649,PL133,words,2,
04.55.17.772047,PL133,words,2,
04.55.18.022074,PL133,words,2,
04.55.18.256477,PL133,words,2,
04.55.18.506500,PL133,words,2,
04.55.18.740901,PL133,words,2,
04.55.18.959674,PL133,words,1,
04.55.19.256580,PL133,words,1,
04.55.19.511339,PL133,words,1,
04.55.19.742955,PL133,words,1,
04.55.19.977356,PL133,words,1,
04.55.20.181653,PL133,words,1,
04.55.20.400426,PL133,words,1,
04.55.20.619199,PL133,words,1,
04.55.20.853600,PL133,words,1,
04.55.21.088000,PL133,words,1,
04.55.21.306773,PL133,words,1,
04.55.21.541173,PL133,words,1,
04.55.21.759945,PL133,words,1,
04.55.21.978720,PL133,words,1,
04.55.22.213120,PL133,words,1,
04.55.22.431893,PL133,words,1,
04.55.22.650670,PL133,words,1,
04.55.22.858678,PL133,words,1,
04.55.23.030572,PL133,words,1,
04.55.23.202466,PL133,words,2,
04.55.23.452492,PL133,words,2,
04.55.23.624385,PL133,words,2,
