05.04.59.764775,PL202,login,
05.23.08.852438,PL202,words ,1,
05.23.09.368518,PL202,words ,1,
05.23.09.414140,PL202,words ,1,
05.23.09.447610,PL202,words ,1,
05.23.09.499494,PL202,words ,1,
05.23.09.530972,PL202,words ,1,
05.23.09.555248,PL202,words ,1,
05.23.09.602341,PL202,words ,1,
05.23.09.633324,PL202,words ,1,
05.23.09.685368,PL202,words ,1,
05.23.09.715387,PL202,words ,1,
05.23.09.742669,PL202,words ,1,
05.23.09.778357,PL202,words ,1,
05.23.09.819663,PL202,words ,1,
05.23.09.871796,PL202,words ,1,
05.23.09.902107,PL202,words ,1,
05.23.09.929204,PL202,words ,1,
05.23.09.964838,PL202,words ,1,
05.23.10.008503,PL202,words ,1,
05.23.10.042265,PL202,words ,1,
05.23.10.089815,PL202,words ,1,
05.23.10.121093,PL202,words ,1,
05.23.10.149863,PL202,words ,1,
05.23.10.195625,PL202,words ,1,
05.23.10.226502,PL202,words ,1,
05.23.10.273813,PL202,words ,1,
05.23.10.305519,PL202,words ,1,
05.23.10.341192,PL202,words ,1,
05.23.10.373896,PL202,words ,1,
05.23.10.415260,PL202,words ,1,
05.23.10.449401,PL202,words ,1,
05.23.10.493267,PL202,words ,1,
05.23.10.530326,PL202,words ,1,
05.23.10.571434,PL202,words ,1,
05.23.10.601515,PL202,words ,1,
05.23.10.631594,PL202,words ,1,
05.23.10.677716,PL202,words ,1,
05.23.10.716821,PL202,words ,1,
05.23.10.744895,PL202,words ,1,
05.23.10.789012,PL202,words ,1,
05.23.10.819095,PL202,words ,1,
05.23.10.867832,PL202,words ,1,
05.23.10.902301,PL202,words ,1,
05.23.10.934591,PL202,words ,1,
05.23.10.977339,PL202,words ,1,
05.23.11.009646,PL202,words ,1,
05.23.11.055770,PL202,words ,1,
05.23.11.091210,PL202,words ,1,
05.23.11.122606,PL202,words ,1,
05.23.11.165336,PL202,words ,1,
05.23.11.196480,PL202,words ,1,
05.23.11.239920,PL202,words ,1,
05.23.11.274972,PL202,words ,1,
05.23.11.306348,PL202,words ,1,
05.23.11.351194,PL202,words ,1,
05.23.11.384076,PL202,words ,1,
05.23.11.413179,PL202,words,1,
05.23.11.466403,PL202,words,1,
05.23.11.496653,PL202,words,1,
05.23.11.539430,PL202,words,1,
05.23.11.570756,PL202,words,1,
05.23.11.601037,PL202,words,1,
05.23.11.651816,PL202,words,1,
05.23.11.686105,PL202,words,1,
05.23.11.710237,PL202,words,1,
05.23.11.758087,PL202,words,1,
05.23.11.789611,PL202,words,1,
05.23.11.839384,PL202,words,1,
05.23.11.870576,PL202,words,1,
05.23.11.898681,PL202,words,1,
05.23.11.933708,PL202,words,1,
05.23.11.977292,PL202,words,1,
05.23.12.008161,PL202,words,1,
05.23.12.060451,PL202,words,1,
05.23.12.086705,PL202,words,1,
05.23.12.122210,PL202,words,1,
05.23.12.163580,PL202,words,1,
05.23.12.196138,PL202,words,1,
05.23.12.247267,PL202,words,1,
05.23.12.271770,PL202,words,1,
05.23.12.310474,PL202,words,1,
05.23.12.351402,PL202,words,1,
05.23.12.383388,PL202,words,1,
05.23.12.431580,PL202,words,1,
05.23.12.461862,PL202,words,1,
05.23.12.497381,PL202,words,1,
05.23.12.541263,PL202,words,1,
05.23.12.570375,PL202,words,1,
05.23.12.603666,PL202,words,1,
05.23.12.647623,PL202,words,1,
05.23.12.686493,PL202,words,1,
05.23.12.719549,PL202,words,1,
05.23.12.757608,PL202,words,1,
05.23.12.789321,PL202,words,1,
05.23.12.837049,PL202,words,1,
05.23.12.866516,PL202,words,1,
05.23.12.905228,PL202,words,1,
05.23.12.946422,PL202,words,1,
05.23.12.976339,PL202,words,1,
05.23.13.023429,PL202,words,1,
05.23.13.059888,PL202,words,1,
