06.03.55.853905,PL217,login,
06.04.07.973844,PL217,words ,1,
06.04.08.502460,PL217,words ,1,
06.04.08.538174,PL217,words ,1,
06.04.08.579597,PL217,words ,1,
06.04.08.610389,PL217,words ,1,
06.04.08.641731,PL217,words ,1,
06.04.08.688846,PL217,words ,1,
06.04.08.724149,PL217,words ,1,
06.04.08.767254,PL217,words ,1,
06.04.08.797241,PL217,words ,1,
06.04.08.830294,PL217,words ,1,
06.04.08.877960,PL217,words ,1,
06.04.08.907839,PL217,words ,1,
06.04.08.938362,PL217,words ,1,
06.04.08.987248,PL217,words ,1,
06.04.09.016747,PL217,words ,1,
06.04.09.063414,PL217,words ,1,
06.04.09.098535,PL217,words ,1,
06.04.09.127600,PL217,words ,1,
06.04.09.173162,PL217,words ,1,
06.04.09.204312,PL217,words ,1,
06.04.09.253181,PL217,words ,1,
06.04.09.289062,PL217,words ,1,
06.04.09.315357,PL217,words ,1,
06.04.09.361068,PL217,words ,1,
06.04.09.391987,PL217,words ,1,
06.04.09.422839,PL217,words ,1,
06.04.09.474810,PL217,words ,1,
06.04.09.501447,PL217,words ,1,
06.04.09.548267,PL217,words ,1,
06.04.09.578793,PL217,words ,1,
06.04.09.612530,PL217,words ,1,
06.04.09.656909,PL217,words ,1,
06.04.09.689206,PL217,words ,1,
06.04.09.721512,PL217,words ,1,
06.04.09.767192,PL217,words ,1,
06.04.09.798660,PL217,words ,1,
06.04.09.847918,PL217,words ,1,
06.04.09.876473,PL217,words ,1,
06.04.09.909069,PL217,words ,1,
06.04.09.955861,PL217,words ,1,
06.04.09.984347,PL217,words ,1,
06.04.10.031229,PL217,words ,1,
06.04.10.062261,PL217,words ,1,
06.04.10.095807,PL217,words ,1,
06.04.10.130290,PL217,words ,1,
06.04.10.174616,PL217,words ,1,
06.04.10.206052,PL217,words ,1,
06.04.10.252015,PL217,words ,1,
06.04.10.284067,PL217,words ,1,
06.04.10.329692,PL217,words ,1,
06.04.10.360117,PL217,words ,1,
06.04.10.391832,PL217,words ,1,
06.04.10.440623,PL217,words ,1,
06.04.10.471364,PL217,words ,1,
06.04.10.502865,PL217,words ,1,
06.04.10.550682,PL217,words,1,
06.04.10.579145,PL217,words,1,
06.04.10.627686,PL217,words,1,
06.04.10.656367,PL217,words,1,
06.04.10.689199,PL217,words,1,
06.04.10.724523,PL217,words,1,
06.04.10.767238,PL217,words,1,
06.04.10.799299,PL217,words,1,
06.04.10.844759,PL217,words,1,
06.04.10.879212,PL217,words,1,
06.04.10.913100,PL217,words,1,
06.04.10.955212,PL217,words,1,
06.04.10.986310,PL217,words,1,
06.04.11.030410,PL217,words,1,
06.04.11.062495,PL217,words,1,
06.04.11.099594,PL217,words,1,
06.04.11.141705,PL217,words,1,
06.04.11.172788,PL217,words,1,
06.04.11.217915,PL217,words,1,
06.04.11.249197,PL217,words,1,
06.04.11.282278,PL217,words,1,
06.04.11.329795,PL217,words,1,
06.04.11.361918,PL217,words,1,
06.04.11.407479,PL217,words,1,
06.04.11.441029,PL217,words,1,
06.04.11.474355,PL217,words,1,
06.04.11.517427,PL217,words,1,
06.04.11.548095,PL217,words,1,
06.04.11.582104,PL217,words,1,
06.04.11.627237,PL217,words,1,
06.04.11.661648,PL217,words,1,
06.04.11.705133,PL217,words,1,
06.04.11.737258,PL217,words,1,
06.04.11.768995,PL217,words,1,
06.04.11.812894,PL217,words,1,
06.04.11.850622,PL217,words,1,
06.04.11.878069,PL217,words,1,
06.04.11.924424,PL217,words,1,
06.04.11.956140,PL217,words,1,
06.04.12.004882,PL217,words,1,
06.04.12.036957,PL217,words,1,
06.04.12.063299,PL217,words,1,
06.04.12.112437,PL217,words,1,
06.04.12.142141,PL217,words,1,
06.04.12.190419,PL217,words,1,
06.04.12.225179,PL217,words,1,
06.04.12.252567,PL217,words,1,
06.04.12.288755,PL217,words,1,
06.04.12.330051,PL217,words,1,
06.04.12.362426,PL217,words,1,
06.04.12.408296,PL217,words,1,
06.04.12.439984,PL217,words,1,
06.04.12.478063,PL217,words,1,
06.04.12.519244,PL217,words,1,
06.04.12.548728,PL217,words,1,
06.04.12.598543,PL217,words,1,
06.04.12.628830,PL217,words,1,
06.04.12.662243,PL217,words,1,
06.04.12.705343,PL217,words,1,
06.04.12.736989,PL217,words,1,
06.04.12.782947,PL217,words,1,
06.04.12.817254,PL217,words,1,
06.04.12.850088,PL217,words,1,
06.04.12.892076,PL217,words,1,
06.04.12.924741,PL217,words,1,
06.04.12.976432,PL217,words,1,
