06.48.50.891104,PL232,login,
06.49.01.416431,PL232,words ,1,
06.49.01.744682,PL232,words ,1,
06.49.02.006542,PL232,words ,1,
06.49.02.300369,PL232,words ,1,
06.49.02.565884,PL232,words ,1,
06.49.02.862929,PL232,words ,1,
06.49.03.144188,PL232,words ,1,
06.49.03.394234,PL232,words ,1,
06.49.03.675512,PL232,words ,1,
06.49.03.988199,PL232,words ,1,
06.49.04.699233,PL232,words ,1,
06.49.05.011744,PL232,words ,1,
06.49.05.310826,PL232,words ,1,
06.49.05.576478,PL232,words ,1,
06.49.05.857758,PL232,words ,1,
06.49.06.123941,PL232,words ,1,
06.49.06.420842,PL232,words ,1,
06.49.06.686373,PL232,words ,1,
06.49.07.004649,PL232,words ,1,
06.49.07.296736,PL232,words ,1,
06.49.07.577864,PL232,words ,1,
06.49.07.873961,PL232,words ,1,
06.49.08.171568,PL232,words ,1,
06.49.08.515352,PL232,words ,1,
06.49.08.859020,PL232,words ,1,
06.49.09.187166,PL232,words ,1,
06.49.09.499810,PL232,words ,1,
06.49.09.883400,PL232,words ,1,
06.49.10.273913,PL232,words ,1,
06.49.10.742867,PL232,words ,1,
06.49.11.180413,PL232,words ,1,
06.49.11.602180,PL232,words ,1,
06.49.11.805479,PL232,words ,1,
06.49.12.336671,PL232,words ,1,
06.49.12.367885,PL232,words ,1,
06.49.12.414784,PL232,words ,1,
06.49.12.446019,PL232,words ,1,
06.49.12.477272,PL232,words ,1,
06.49.12.524152,PL232,words ,1,
06.49.12.555565,PL232,words ,1,
06.49.12.602439,PL232,words ,1,
06.49.12.633690,PL232,words ,1,
06.49.12.664944,PL232,words ,1,
06.49.12.711805,PL232,words ,1,
06.49.12.743063,PL232,words ,1,
06.49.12.774335,PL232,words ,1,
06.49.12.821098,PL232,words ,1,
06.49.12.852466,PL232,words ,1,
06.49.12.899350,PL232,words ,1,
06.49.12.930576,PL232,words ,1,
06.49.13.102511,PL232,words ,2,
06.49.13.625781,PL232,words ,2,
06.49.13.672635,PL232,words ,2,
06.49.13.703935,PL232,words ,2,
06.49.13.750790,PL232,words ,2,
06.49.13.782066,PL232,words ,2,
06.49.13.813300,PL232,words,2,
06.49.13.860201,PL232,words,2,
06.49.13.891456,PL232,words,2,
06.49.13.922556,PL232,words,2,
06.49.13.969564,PL232,words,2,
06.49.14.000706,PL232,words,2,
06.49.14.047594,PL232,words,2,
06.49.14.078800,PL232,words,2,
06.49.14.110053,PL232,words,2,
06.49.14.156971,PL232,words,2,
06.49.14.188227,PL232,words,2,
06.49.14.219459,PL232,words,2,
06.49.14.266356,PL232,words,2,
06.49.14.297711,PL232,words,2,
06.49.14.344587,PL232,words,2,
06.49.14.375860,PL232,words,2,
06.49.14.407094,PL232,words,2,
