02.39.41.415383 PL178 login 
02.39.59.993891 PL178 words 2 
02.40.00.509555 PL178 words 2 
02.40.00.767893 PL178 words 2 
02.40.01.174185 PL178 words 2 
02.40.01.596094 PL178 words 1 
02.40.01.799248 PL178 words 2 
02.40.02.143041 PL178 words 1 
02.40.02.314933 PL178 words 2 
02.40.02.502451 PL178 words 1 
02.40.02.611828 PL178 words 2 
02.40.02.861855 PL178 words 1 
02.40.02.955666 PL178 words 2 
02.40.03.299410 PL178 words 2 
02.40.03.496568 PL178 words 1 
02.40.03.715348 PL178 words 2 
02.40.03.856236 PL178 words 1 
02.40.03.996886 PL178 words 2 
02.40.04.174187 PL178 words 1 
02.40.04.298949 PL178 words 2 
02.40.04.549198 PL178 words 1 
02.40.04.658616 PL178 words 2 
02.40.04.861483 PL178 words 1 
02.40.04.970870 PL178 words 2 
02.40.05.236774 PL178 words 1 
02.40.05.377411 PL178 words 2 
02.40.05.605592 PL178 words 1 
02.40.05.714739 PL178 words 2 
02.40.05.949375 PL178 words 1 
02.40.06.105396 PL178 words 2 
02.40.06.324411 PL178 words 1 
02.40.06.449460 PL178 words 2 
02.40.06.668213 PL178 words 1 
02.40.06.808832 PL178 words 2 
02.40.07.012298 PL178 words 1 
02.40.07.199601 PL178 words 2 
02.40.07.574886 PL178 words 1 
02.40.07.715530 PL178 words 2 
02.40.07.949920 PL178 words 1 
02.40.08.074942 PL178 words 2 
02.40.08.278059 PL178 words 1 
02.40.08.434360 PL178 words 2 
02.40.08.668742 PL178 words 1 
02.40.08.824766 PL178 words 2 
02.40.09.012546 PL178 words 1 
02.40.09.168815 PL178 words 2 
02.40.09.371957 PL178 words 1 
02.40.09.528211 PL178 words 2 
02.40.09.731390 PL178 words 1 
02.40.09.856408 PL178 words 2 
02.40.10.043896 PL178 words 1 
02.40.10.137427 PL178 words 2 
02.40.10.371807 PL178 words 1 
02.40.10.465817 PL178 words 2 
02.40.10.684594 PL178 words 1 
02.40.10.809612 PL178 words 2 
02.40.11.043775 PL178 words 1 
02.40.11.145649 PL178 words 2 
02.40.11.348807 PL178 words 1 
02.40.11.473551 PL178 words 2 
02.40.11.708180 PL178 words 1 
02.40.11.848842 PL178 words 2 
02.40.12.114493 PL178 words 1 
02.40.12.270769 PL178 words 2 
