05.38.25.354759,PL215,login,
05.38.32.495550,PL215,words ,1,
05.38.33.009321,PL215,words ,1,
05.38.33.062131,PL215,words ,1,
05.38.33.087205,PL215,words ,1,
05.38.33.117301,PL215,words ,1,
05.38.33.166046,PL215,words ,1,
05.38.33.198110,PL215,words ,1,
05.38.33.249257,PL215,words ,1,
05.38.33.275280,PL215,words ,1,
05.38.33.312663,PL215,words ,1,
05.38.33.342647,PL215,words ,1,
05.38.33.385331,PL215,words ,1,
05.38.33.417517,PL215,words ,1,
05.38.33.462385,PL215,words ,1,
05.38.33.496738,PL215,words ,1,
05.38.33.531397,PL215,words ,1,
05.38.33.571251,PL215,words ,1,
05.38.33.604346,PL215,words ,1,
05.38.33.650292,PL215,words ,1,
05.38.33.685054,PL215,words ,1,
05.38.33.717177,PL215,words ,1,
05.38.33.761567,PL215,words ,1,
05.38.33.790492,PL215,words ,1,
05.38.33.836897,PL215,words ,1,
05.38.33.871609,PL215,words ,1,
05.38.33.901593,PL215,words ,1,
05.38.33.947159,PL215,words ,1,
05.38.33.980197,PL215,words ,1,
05.38.34.024282,PL215,words ,1,
05.38.34.057393,PL215,words ,1,
05.38.34.090191,PL215,words ,1,
05.38.34.308231,PL215,words ,2,
05.38.34.841186,PL215,words ,2,
05.38.34.870670,PL215,words ,2,
05.38.34.900274,PL215,words ,2,
05.38.34.946584,PL215,words ,2,
05.38.34.980226,PL215,words ,2,
05.38.35.024144,PL215,words ,2,
05.38.35.057417,PL215,words ,2,
05.38.35.094026,PL215,words ,2,
05.38.35.134314,PL215,words ,2,
05.38.35.166865,PL215,words ,2,
05.38.35.218240,PL215,words ,2,
05.38.35.245588,PL215,words ,2,
05.38.35.279921,PL215,words ,2,
05.38.35.311619,PL215,words ,2,
05.38.35.352503,PL215,words ,2,
05.38.35.384114,PL215,words ,2,
05.38.35.431768,PL215,words ,2,
05.38.35.461849,PL215,words ,2,
05.38.35.498824,PL215,words ,2,
05.38.35.541898,PL215,words ,2,
05.38.35.574029,PL215,words ,2,
05.38.35.620141,PL215,words ,2,
05.38.35.650636,PL215,words ,2,
05.38.35.686662,PL215,words ,2,
05.38.35.729294,PL215,words,2,
05.38.35.763534,PL215,words,2,
05.38.35.807685,PL215,words,2,
05.38.35.841976,PL215,words,2,
05.38.35.874742,PL215,words,2,
05.38.35.916580,PL215,words,2,
05.38.35.948880,PL215,words,2,
05.38.35.980326,PL215,words,2,
05.38.36.029451,PL215,words,2,
05.38.36.062112,PL215,words,2,
05.38.36.104896,PL215,words,2,
05.38.36.135138,PL215,words,2,
05.38.36.166774,PL215,words,2,
05.38.36.215774,PL215,words,2,
05.38.36.250740,PL215,words,2,
05.38.36.289859,PL215,words,2,
05.38.36.322511,PL215,words,2,
05.38.36.354971,PL215,words,2,
05.38.36.399207,PL215,words,2,
05.38.36.436618,PL215,words,2,
05.38.36.463650,PL215,words,2,
05.38.36.509659,PL215,words,2,
05.38.36.541776,PL215,words,2,
05.38.36.589088,PL215,words,2,
05.38.36.624736,PL215,words,2,
05.38.36.650247,PL215,words,2,
05.38.36.697347,PL215,words,2,
05.38.36.730165,PL215,words,2,
05.38.36.779241,PL215,words,2,
05.38.36.812992,PL215,words,2,
05.38.36.837221,PL215,words,2,
05.38.36.874242,PL215,words,2,
05.38.36.916442,PL215,words,2,
05.38.36.947981,PL215,words,2,
05.38.36.998777,PL215,words,2,
05.38.37.026889,PL215,words,2,
05.38.37.059977,PL215,words,2,
05.38.37.103092,PL215,words,2,
05.38.37.133171,PL215,words,2,
05.38.37.258505,PL215,words,1,
05.38.37.790785,PL215,words,1,
05.38.37.823891,PL215,words,1,
05.38.37.853971,PL215,words,1,
05.38.37.905121,PL215,words,1,
05.38.37.937247,PL215,words,1,
05.38.37.978985,PL215,words,1,
05.38.38.000407,PL215,words,1,
05.38.38.041872,PL215,words,1,
05.38.38.089939,PL215,words,1,
05.38.38.123653,PL215,words,1,
05.38.38.149880,PL215,words,1,
05.38.38.186824,PL215,words,1,
05.38.38.229480,PL215,words,1,
05.38.38.261894,PL215,words,1,
05.38.38.311503,PL215,words,1,
05.38.38.337611,PL215,words,1,
05.38.38.372691,PL215,words,1,
05.38.38.415904,PL215,words,1,
05.38.38.449188,PL215,words,1,
05.38.38.501559,PL215,words,1,
05.38.38.525132,PL215,words,1,
05.38.38.562151,PL215,words,1,
05.38.38.605035,PL215,words,1,
05.38.38.634758,PL215,words,1,
05.38.38.682449,PL215,words,1,
05.38.38.713775,PL215,words,1,
05.38.38.749332,PL215,words,1,
05.38.38.791428,PL215,words,1,
05.38.38.821020,PL215,words,1,
05.38.38.857120,PL215,words,1,
05.38.38.900638,PL215,words,1,
05.38.38.933405,PL215,words,1,
05.38.38.982183,PL215,words,1,
05.38.39.008648,PL215,words,1,
05.38.39.062576,PL215,words,1,
05.38.39.088010,PL215,words,1,
05.38.39.123565,PL215,words,1,
05.38.39.156142,PL215,words,1,
05.38.39.197716,PL215,words,1,
05.38.39.228898,PL215,words,1,
05.38.39.277659,PL215,words,1,
05.38.39.313391,PL215,words,1,
05.38.39.341059,PL215,words,1,
05.38.39.386428,PL215,words,1,
05.38.39.416679,PL215,words,1,
05.38.39.463007,PL215,words,1,
05.38.39.498313,PL215,words,1,
05.38.39.531600,PL215,words,1,
05.38.39.572442,PL215,words,1,
05.38.39.603804,PL215,words,1,
05.38.39.652602,PL215,words,1,
05.38.39.686281,PL215,words,1,
05.38.40.093767,PL215,words,2,
05.38.40.623531,PL215,words,2,
05.38.40.655167,PL215,words,2,
05.38.40.698399,PL215,words,2,
05.38.40.729505,PL215,words,2,
05.38.40.774988,PL215,words,2,
05.38.40.812135,PL215,words,2,
05.38.40.839456,PL215,words,2,
05.38.40.885576,PL215,words,2,
05.38.40.916959,PL215,words,2,
05.38.40.949111,PL215,words,2,
05.38.40.996947,PL215,words,2,
05.38.41.032089,PL215,words,2,
05.38.41.072268,PL215,words,2,
05.38.41.104711,PL215,words,2,
05.38.41.136492,PL215,words,2,
05.38.41.184020,PL215,words,2,
05.38.41.218411,PL215,words,2,
05.38.41.246895,PL215,words,2,
05.38.41.291395,PL215,words,2,
05.38.41.323844,PL215,words,2,
05.38.41.375371,PL215,words,2,
05.38.41.407018,PL215,words,2,
05.38.41.434123,PL215,words,2,
05.38.41.479409,PL215,words,2,
05.38.41.510639,PL215,words,2,
05.38.41.563231,PL215,words,2,
05.38.41.594299,PL215,words,2,
05.38.41.619363,PL215,words,2,
05.38.41.666951,PL215,words,2,
05.38.41.697841,PL215,words,2,
05.38.41.728923,PL215,words,2,
05.38.41.781656,PL215,words,2,
05.38.41.806721,PL215,words,2,
05.38.41.844078,PL215,words,2,
05.38.41.885793,PL215,words,2,
05.38.41.915012,PL215,words,2,
05.38.41.968002,PL215,words,2,
05.38.41.996149,PL215,words,2,
05.38.42.031483,PL215,words,2,
05.38.42.062861,PL215,words,2,
05.38.42.104804,PL215,words,2,
05.38.42.155876,PL215,words,2,
05.38.42.184118,PL215,words,2,
05.38.42.219101,PL215,words,2,
05.38.42.249222,PL215,words,2,
05.38.42.291198,PL215,words,2,
05.38.42.343217,PL215,words,2,
05.38.42.369285,PL215,words,2,
05.38.42.402374,PL215,words,2,
05.38.42.447493,PL215,words,2,
05.38.42.478575,PL215,words,2,
05.38.42.507654,PL215,words,2,
05.38.42.556784,PL215,words,2,
05.38.42.590874,PL215,words,2,
