06.07.16.575092,PL218,login,
06.07.24.896365,PL218,words ,1,
06.07.25.427973,PL218,words ,1,
06.07.25.458391,PL218,words ,1,
06.07.25.486655,PL218,words ,1,
06.07.25.523754,PL218,words ,1,
06.07.25.564762,PL218,words ,1,
06.07.25.595834,PL218,words ,1,
06.07.25.646901,PL218,words ,1,
06.07.25.672488,PL218,words ,1,
06.07.25.707082,PL218,words ,1,
06.07.25.751866,PL218,words ,1,
06.07.25.785145,PL218,words ,1,
06.07.25.832251,PL218,words ,1,
06.07.25.861591,PL218,words ,1,
06.07.25.897064,PL218,words ,1,
06.07.25.939357,PL218,words ,1,
06.07.25.968994,PL218,words ,1,
06.07.26.023259,PL218,words ,1,
06.07.26.049459,PL218,words ,1,
06.07.26.084264,PL218,words ,1,
06.07.26.127105,PL218,words ,1,
06.07.26.160837,PL218,words ,1,
06.07.26.191482,PL218,words ,1,
06.07.26.235628,PL218,words ,1,
06.07.26.269649,PL218,words ,1,
06.07.26.314455,PL218,words ,1,
06.07.26.346108,PL218,words ,1,
06.07.26.375490,PL218,words ,1,
06.07.26.423219,PL218,words ,1,
06.07.26.458745,PL218,words ,1,
06.07.26.501616,PL218,words ,1,
06.07.26.533926,PL218,words ,1,
06.07.26.563047,PL218,words ,1,
06.07.26.611076,PL218,words ,1,
06.07.26.644551,PL218,words ,1,
06.07.26.677620,PL218,words ,1,
06.07.26.720144,PL218,words ,1,
06.07.26.751492,PL218,words ,1,
06.07.26.798140,PL218,words ,1,
06.07.26.833416,PL218,words ,1,
06.07.26.864228,PL218,words ,1,
06.07.26.907344,PL218,words ,1,
06.07.26.939429,PL218,words ,1,
06.07.26.984549,PL218,words ,1,
06.07.27.020658,PL218,words ,1,
06.07.27.047719,PL218,words ,1,
06.07.27.094858,PL218,words ,1,
06.07.27.124922,PL218,words ,1,
06.07.27.156006,PL218,words ,1,
06.07.27.208160,PL218,words ,1,
06.07.27.243822,PL218,words ,1,
06.07.27.281913,PL218,words ,1,
06.07.27.312844,PL218,words ,1,
06.07.27.345150,PL218,words ,1,
06.07.27.395926,PL218,words ,1,
06.07.27.429944,PL218,words ,1,
06.07.27.456002,PL218,words,1,
06.07.27.503590,PL218,words,1,
06.07.27.533913,PL218,words,1,
06.07.27.582322,PL218,words,1,
06.07.27.616576,PL218,words,1,
06.07.27.813934,PL218,words,2,
06.07.28.344162,PL218,words,2,
06.07.28.374428,PL218,words,2,
06.07.28.429264,PL218,words,2,
06.07.28.458527,PL218,words,2,
06.07.28.499038,PL218,words,2,
06.07.28.533413,PL218,words,2,
06.07.28.563903,PL218,words,2,
06.07.28.615446,PL218,words,2,
06.07.28.645653,PL218,words,2,
06.07.28.674167,PL218,words,2,
06.07.28.720668,PL218,words,2,
06.07.28.752088,PL218,words,2,
06.07.28.798473,PL218,words,2,
06.07.28.834449,PL218,words,2,
06.07.28.861851,PL218,words,2,
06.07.28.908480,PL218,words,2,
06.07.28.939254,PL218,words,2,
06.07.28.990841,PL218,words,2,
06.07.29.020072,PL218,words,2,
06.07.29.048451,PL218,words,2,
06.07.29.084889,PL218,words,2,
06.07.29.126925,PL218,words,2,
06.07.29.158457,PL218,words,2,
06.07.29.208230,PL218,words,2,
06.07.29.236463,PL218,words,2,
06.07.29.271661,PL218,words,2,
06.07.29.313997,PL218,words,2,
06.07.29.345426,PL218,words,2,
06.07.29.397206,PL218,words,2,
06.07.29.423612,PL218,words,2,
06.07.29.459780,PL218,words,2,
06.07.29.501669,PL218,words,2,
06.07.29.533845,PL218,words,2,
06.07.29.583368,PL218,words,2,
06.07.29.611443,PL218,words,2,
06.07.29.646111,PL218,words,2,
06.07.29.679319,PL218,words,2,
06.07.29.719402,PL218,words,2,
06.07.29.771708,PL218,words,2,
06.07.29.798025,PL218,words,2,
06.07.29.833317,PL218,words,2,
06.07.29.864807,PL218,words,2,
06.07.29.907978,PL218,words,2,
06.07.29.940247,PL218,words,2,
06.07.29.986346,PL218,words,2,
06.07.30.021360,PL218,words,2,
06.07.30.062812,PL218,words,2,
06.07.30.095258,PL218,words,2,
06.07.30.127784,PL218,words,2,
06.07.30.173214,PL218,words,2,
06.07.30.206748,PL218,words,2,
06.07.30.236598,PL218,words,2,
06.07.30.284187,PL218,words,2,
06.07.30.314482,PL218,words,2,
06.07.30.361619,PL218,words,2,
06.07.30.397653,PL218,words,2,
06.07.30.427674,PL218,words,2,
06.07.30.470510,PL218,words,2,
06.07.30.500334,PL218,words,2,
06.07.30.548605,PL218,words,2,
06.07.30.581647,PL218,words,2,
06.07.30.615384,PL218,words,2,
06.07.30.657909,PL218,words,2,
06.07.30.687574,PL218,words,2,
06.07.30.720409,PL218,words,2,
06.07.30.771348,PL218,words,2,
06.07.30.798461,PL218,words,2,
06.07.30.844591,PL218,words,2,
06.07.30.875674,PL218,words,2,
06.07.30.908760,PL218,words,2,
06.07.30.959895,PL218,words,2,
06.07.30.990096,PL218,words,2,
06.07.31.033364,PL218,words,2,
06.07.31.063613,PL218,words,2,
06.07.31.094792,PL218,words,2,
06.07.31.145283,PL218,words,2,
06.07.31.177906,PL218,words,2,
06.07.31.204135,PL218,words,2,
06.07.31.241581,PL218,words,2,
06.07.31.281711,PL218,words,2,
06.07.31.335542,PL218,words,2,
06.07.31.378859,PL218,words,2,
06.07.31.393899,PL218,words,2,
06.07.31.429925,PL218,words,2,
06.07.31.469732,PL218,words,2,
06.07.31.500414,PL218,words,2,
06.07.31.547664,PL218,words,2,
06.07.31.579940,PL218,words,2,
06.07.31.616477,PL218,words,2,
06.07.31.658618,PL218,words,2,
06.07.31.689308,PL218,words,2,
06.07.31.741828,PL218,words,2,
06.07.31.767078,PL218,words,2,
06.07.31.799562,PL218,words,2,
06.07.31.845684,PL218,words,2,
06.07.31.877755,PL218,words,2,
06.07.31.924862,PL218,words,2,
06.07.31.954523,PL218,words,2,
06.07.31.991254,PL218,words,2,
06.07.32.021765,PL218,words,2,
06.07.32.064267,PL218,words,2,
06.07.32.096567,PL218,words,2,
06.07.32.144274,PL218,words,2,
06.07.32.177996,PL218,words,2,
06.07.32.208075,PL218,words,2,
06.07.32.249187,PL218,words,2,
06.07.32.284277,PL218,words,2,
06.07.32.344437,PL218,words,1,
06.07.32.876587,PL218,words,1,
06.07.32.908690,PL218,words,1,
06.07.32.956327,PL218,words,1,
06.07.32.987177,PL218,words,1,
06.07.33.020274,PL218,words,1,
06.07.33.065766,PL218,words,1,
06.07.33.095235,PL218,words,1,
06.07.33.127630,PL218,words,1,
06.07.33.174530,PL218,words,1,
06.07.33.210386,PL218,words,1,
06.07.33.243118,PL218,words,1,
06.07.33.282221,PL218,words,1,
06.07.33.314096,PL218,words,1,
06.07.33.358266,PL218,words,1,
06.07.33.397882,PL218,words,1,
06.07.33.429330,PL218,words,1,
06.07.33.471923,PL218,words,1,
06.07.33.500422,PL218,words,1,
06.07.33.549087,PL218,words,1,
06.07.33.583759,PL218,words,1,
06.07.33.616903,PL218,words,1,
06.07.33.658897,PL218,words,1,
06.07.33.689602,PL218,words,1,
06.07.33.736397,PL218,words,1,
06.07.33.771350,PL218,words,1,
06.07.33.801749,PL218,words,1,
06.07.33.845574,PL218,words,1,
06.07.33.878804,PL218,words,1,
06.07.33.909125,PL218,words,1,
06.07.33.960410,PL218,words,1,
06.07.33.985734,PL218,words,1,
06.07.34.033559,PL218,words,1,
06.07.34.064679,PL218,words,1,
06.07.34.095723,PL218,words,1,
06.07.34.144901,PL218,words,1,
06.07.34.177142,PL218,words,1,
06.07.34.220784,PL218,words,1,
06.07.34.251045,PL218,words,1,
06.07.34.284469,PL218,words,1,
06.07.34.331716,PL218,words,1,
06.07.34.361245,PL218,words,1,
06.07.34.392517,PL218,words,1,
06.07.34.430250,PL218,words,1,
06.07.34.470452,PL218,words,1,
06.07.34.522937,PL218,words,1,
06.07.34.553220,PL218,words,1,
06.07.34.580323,PL218,words,1,
06.07.34.616599,PL218,words,1,
06.07.34.656540,PL218,words,1,
06.07.34.710335,PL218,words,1,
06.07.34.741390,PL218,words,1,
06.07.34.766266,PL218,words,1,
06.07.34.814434,PL218,words,1,
06.07.34.845414,PL218,words,1,
06.07.34.877736,PL218,words,1,
06.07.34.929338,PL218,words,1,
06.07.34.954426,PL218,words,1,
06.07.34.991685,PL218,words,1,
06.07.35.033025,PL218,words,1,
06.07.35.064283,PL218,words,1,
06.07.35.115149,PL218,words,1,
06.07.35.142671,PL218,words,1,
06.07.35.179331,PL218,words,1,
06.07.35.220292,PL218,words,1,
06.07.35.252392,PL218,words,1,
06.07.35.298113,PL218,words,1,
06.07.35.330161,PL218,words,1,
06.07.35.365045,PL218,words,1,
06.07.35.397170,PL218,words,1,
06.07.35.439312,PL218,words,1,
06.07.35.490217,PL218,words,1,
06.07.35.517049,PL218,words,1,
06.07.35.554899,PL218,words,1,
06.07.35.584073,PL218,words,1,
06.07.35.627835,PL218,words,1,
06.07.35.659307,PL218,words,1,
06.07.35.704792,PL218,words,1,
06.07.35.744927,PL218,words,1,
06.07.35.772615,PL218,words,1,
06.07.35.814424,PL218,words,1,
06.07.35.845848,PL218,words,1,
06.07.35.892257,PL218,words,1,
06.07.35.927471,PL218,words,1,
06.07.35.959589,PL218,words,1,
06.07.36.003713,PL218,words,1,
06.07.36.033529,PL218,words,1,
06.07.36.080475,PL218,words,1,
06.07.36.116985,PL218,words,1,
06.07.36.147475,PL218,words,1,
06.07.36.190224,PL218,words,1,
06.07.36.220710,PL218,words,1,
