09.37.54.490259,PL152,login,
09.37.59.857569,PL152,words ,1,
09.38.00.374745,PL152,words ,1,
09.38.00.419620,PL152,words ,1,
09.38.00.447250,PL152,words ,1,
09.38.00.493509,PL152,words ,1,
09.38.00.523969,PL152,words ,1,
09.38.00.558224,PL152,words ,1,
09.38.00.602386,PL152,words ,1,
09.38.00.634376,PL152,words ,1,
09.38.00.683458,PL152,words ,1,
09.38.00.713666,PL152,words ,1,
09.38.00.748139,PL152,words ,1,
09.38.00.795633,PL152,words ,1,
09.38.00.820572,PL152,words ,1,
09.38.00.857244,PL152,words ,1,
09.38.00.901615,PL152,words ,1,
09.38.00.930595,PL152,words ,1,
09.38.00.981855,PL152,words ,1,
09.38.01.010318,PL152,words ,1,
09.38.01.040912,PL152,words ,1,
09.38.01.077198,PL152,words ,1,
09.38.01.125333,PL152,words ,1,
09.38.01.169871,PL152,words ,1,
09.38.01.195112,PL152,words ,1,
09.38.01.234407,PL152,words ,1,
09.38.01.263944,PL152,words ,1,
09.38.01.310581,PL152,words ,1,
09.38.01.337971,PL152,words ,1,
09.38.01.381947,PL152,words ,1,
09.38.01.418524,PL152,words ,1,
09.38.01.454168,PL152,words ,1,
09.38.01.496890,PL152,words ,1,
09.38.01.523983,PL152,words ,1,
09.38.01.563239,PL152,words ,1,
09.38.01.603001,PL152,words ,1,
09.38.01.638331,PL152,words ,1,
09.38.01.685950,PL152,words ,1,
09.38.01.712541,PL152,words ,1,
09.38.01.758216,PL152,words ,1,
09.38.01.794787,PL152,words ,1,
09.38.01.826988,PL152,words ,1,
09.38.01.872917,PL152,words ,1,
09.38.01.898912,PL152,words ,1,
09.38.01.946322,PL152,words ,1,
09.38.01.979409,PL152,words ,1,
09.38.02.012500,PL152,words ,1,
09.38.02.060626,PL152,words ,1,
09.38.02.086694,PL152,words ,1,
09.38.02.117783,PL152,words ,1,
09.38.02.168914,PL152,words ,1,
09.38.02.195992,PL152,words ,1,
09.38.02.241119,PL152,words ,1,
09.38.02.273190,PL152,words ,1,
09.38.02.311779,PL152,words ,1,
09.38.02.352981,PL152,words ,1,
09.38.02.389682,PL152,words ,1,
09.38.02.416413,PL152,words,1,
09.38.02.463909,PL152,words,1,
09.38.02.494761,PL152,words,1,
09.38.02.543387,PL152,words,1,
09.38.02.579667,PL152,words,1,
09.38.02.601738,PL152,words,1,
09.38.02.649725,PL152,words,1,
09.38.02.680336,PL152,words,1,
09.38.02.712951,PL152,words,1,
09.38.02.761693,PL152,words,1,
09.38.02.790108,PL152,words,1,
09.38.02.838110,PL152,words,1,
09.38.02.869745,PL152,words,1,
09.38.02.900826,PL152,words,1,
09.38.02.952370,PL152,words,1,
09.38.02.978597,PL152,words,1,
09.38.03.013749,PL152,words,1,
09.38.03.055842,PL152,words,1,
09.38.03.086041,PL152,words,1,
09.38.03.138710,PL152,words,1,
09.38.03.166143,PL152,words,1,
09.38.03.195491,PL152,words,1,
09.38.03.234202,PL152,words,1,
09.38.03.276594,PL152,words,1,
09.38.03.326365,PL152,words,1,
09.38.03.351091,PL152,words,1,
09.38.03.385975,PL152,words,1,
09.38.03.420808,PL152,words,1,
09.38.03.463429,PL152,words,1,
09.38.03.513561,PL152,words,1,
09.38.03.540235,PL152,words,1,
09.38.03.571265,PL152,words,1,
09.38.03.610320,PL152,words,1,
09.38.03.649304,PL152,words,1,
09.38.03.681930,PL152,words,1,
09.38.03.727800,PL152,words,1,
09.38.03.759560,PL152,words,1,
09.38.03.795090,PL152,words,1,
09.38.03.837110,PL152,words,1,
09.38.03.868118,PL152,words,1,
09.38.03.914957,PL152,words,1,
09.38.03.953748,PL152,words,1,
09.38.03.983697,PL152,words,1,
09.38.04.026101,PL152,words,1,
09.38.04.057490,PL152,words,1,
09.38.04.102449,PL152,words,1,
09.38.04.139823,PL152,words,1,
09.38.04.169965,PL152,words,1,
09.38.04.213351,PL152,words,1,
09.38.04.243759,PL152,words,1,
09.38.04.276587,PL152,words,1,
09.38.04.321111,PL152,words,1,
09.38.04.356973,PL152,words,1,
09.38.04.400680,PL152,words,1,
09.38.04.431638,PL152,words,1,
09.38.04.463845,PL152,words,1,
09.38.04.514872,PL152,words,1,
09.38.04.545523,PL152,words,1,
09.38.04.588955,PL152,words,1,
09.38.04.609597,PL152,words,1,
09.38.04.651790,PL152,words,1,
09.38.04.696725,PL152,words,1,
09.38.04.733199,PL152,words,1,
09.38.04.760416,PL152,words,1,
09.38.04.798103,PL152,words,1,
09.38.04.836709,PL152,words,1,
09.38.04.872878,PL152,words,1,
09.38.04.918820,PL152,words,1,
09.38.04.948166,PL152,words,1,
09.38.04.983416,PL152,words,1,
09.38.05.031145,PL152,words,1,
09.38.05.063331,PL152,words,1,
09.38.05.107250,PL152,words,1,
09.38.05.134549,PL152,words,1,
09.38.05.171483,PL152,words,1,
09.38.05.213597,PL152,words,1,
09.38.05.248442,PL152,words,1,
09.38.05.296467,PL152,words,1,
09.38.05.321593,PL152,words,1,
09.38.05.357685,PL152,words,1,
09.38.05.404805,PL152,words,1,
09.38.05.434884,PL152,words,1,
09.38.05.483846,PL152,words,1,
09.38.05.511920,PL152,words,1,
09.38.05.545661,PL152,words,1,
09.38.05.587023,PL152,words,1,
09.38.05.624912,PL152,words,1,
09.38.05.670456,PL152,words,1,
09.38.05.695710,PL152,words,1,
09.38.05.730393,PL152,words,1,
09.38.05.762142,PL152,words,1,
09.38.05.808003,PL152,words,1,
09.38.05.837532,PL152,words,1,
09.38.05.884880,PL152,words,1,
09.38.05.917933,PL152,words,1,
09.38.05.963990,PL152,words,1,
09.38.06.001648,PL152,words,1,
09.38.06.024712,PL152,words,1,
09.38.06.062939,PL152,words,1,
09.38.06.106959,PL152,words,1,
09.38.06.138991,PL152,words,1,
09.38.06.183602,PL152,words,1,
09.38.06.212308,PL152,words,1,
09.38.06.251269,PL152,words,1,
09.38.06.298073,PL152,words,1,
09.38.06.328027,PL152,words,1,
09.38.06.372384,PL152,words,1,
09.38.06.399660,PL152,words,1,
09.38.06.438109,PL152,words,1,
09.38.06.484092,PL152,words,1,
09.38.06.513641,PL152,words,1,
09.38.06.558302,PL152,words,1,
09.38.06.586901,PL152,words,1,
09.38.06.618929,PL152,words,1,
09.38.06.668867,PL152,words,1,
09.38.06.701516,PL152,words,1,
09.38.06.730485,PL152,words,1,
09.38.06.774553,PL152,words,1,
09.38.06.804354,PL152,words,1,
09.38.06.857620,PL152,words,1,
09.38.06.885861,PL152,words,1,
09.38.06.917236,PL152,words,1,
09.38.06.962292,PL152,words,1,
09.38.06.993161,PL152,words,1,
09.38.07.042993,PL152,words,1,
09.38.07.076577,PL152,words,1,
09.38.07.102172,PL152,words,1,
09.38.07.149792,PL152,words,1,
09.38.07.180702,PL152,words,1,
09.38.07.214232,PL152,words,1,
09.38.07.263984,PL152,words,1,
09.38.07.290036,PL152,words,1,
09.38.07.326132,PL152,words,1,
09.38.07.375262,PL152,words,1,
09.38.07.399327,PL152,words,1,
09.38.07.445450,PL152,words,1,
09.38.07.476549,PL152,words,1,
09.38.07.516638,PL152,words,1,
09.38.07.559754,PL152,words,1,
09.38.07.586824,PL152,words,1,
09.38.07.638199,PL152,words,1,
09.38.07.665751,PL152,words,1,
09.38.07.697197,PL152,words,1,
09.38.07.732566,PL152,words,1,
09.38.07.776512,PL152,words,1,
09.38.07.827101,PL152,words,1,
09.38.07.853703,PL152,words,1,
09.38.07.890831,PL152,words,1,
09.38.07.920125,PL152,words,1,
09.38.07.963632,PL152,words,1,
09.38.07.994283,PL152,words,1,
09.38.08.041085,PL152,words,1,
09.38.08.072061,PL152,words,1,
09.38.08.108575,PL152,words,1,
09.38.08.151945,PL152,words,1,
09.38.08.183077,PL152,words,1,
09.38.08.229610,PL152,words,1,
09.38.08.258912,PL152,words,1,
09.38.08.309371,PL152,words,1,
09.38.08.339340,PL152,words,1,
09.38.08.368990,PL152,words,1,
09.38.08.414420,PL152,words,1,
09.38.08.454195,PL152,words,1,
09.38.08.483613,PL152,words,1,
09.38.08.527502,PL152,words,1,
09.38.08.556994,PL152,words,1,
09.38.08.592222,PL152,words,1,
09.38.08.635521,PL152,words,1,
09.38.08.669647,PL152,words,1,
09.38.08.712674,PL152,words,1,
09.38.08.742536,PL152,words,1,
09.38.08.775821,PL152,words,1,
09.38.08.812937,PL152,words,1,
09.38.08.855948,PL152,words,1,
09.38.08.899856,PL152,words,1,
09.38.08.930958,PL152,words,1,
09.38.08.961918,PL152,words,1,
09.38.09.013482,PL152,words,1,
09.38.09.044491,PL152,words,1,
09.38.09.072625,PL152,words,1,
09.38.09.110113,PL152,words,1,
09.38.09.150343,PL152,words,1,
09.38.09.184936,PL152,words,1,
09.38.09.229188,PL152,words,1,
09.38.09.259487,PL152,words,1,
09.38.09.295919,PL152,words,1,
09.38.09.340142,PL152,words,1,
09.38.09.372467,PL152,words,1,
09.38.09.420614,PL152,words,1,
09.38.09.449030,PL152,words,1,
09.38.09.484511,PL152,words,1,
09.38.09.525503,PL152,words,1,
09.38.09.562293,PL152,words,1,
09.38.09.607802,PL152,words,1,
09.38.09.632962,PL152,words,1,
09.38.09.670714,PL152,words,1,
09.38.09.713804,PL152,words,1,
09.38.09.748508,PL152,words,1,
09.38.09.794337,PL152,words,1,
09.38.09.824766,PL152,words,1,
09.38.09.858029,PL152,words,1,
09.38.09.900339,PL152,words,1,
09.38.09.936405,PL152,words,1,
09.38.09.981792,PL152,words,1,
09.38.10.010150,PL152,words,1,
09.38.10.045103,PL152,words,1,
09.38.10.078456,PL152,words,1,
09.38.10.122656,PL152,words,1,
09.38.10.168634,PL152,words,1,
09.38.10.191404,PL152,words,1,
09.38.10.230756,PL152,words,1,
09.38.10.263504,PL152,words,1,
09.38.10.311505,PL152,words,1,
09.38.10.337866,PL152,words,1,
09.38.10.383105,PL152,words,1,
09.38.10.422622,PL152,words,1,
09.38.10.462724,PL152,words,1,
09.38.10.496657,PL152,words,1,
09.38.10.525920,PL152,words,1,
09.38.10.571214,PL152,words,1,
09.38.10.609117,PL152,words,1,
09.38.10.637656,PL152,words,1,
09.38.10.688410,PL152,words,1,
09.38.10.712730,PL152,words,1,
09.38.10.761096,PL152,words,1,
09.38.10.795266,PL152,words,1,
09.38.10.829357,PL152,words,1,
09.38.10.872877,PL152,words,1,
09.38.10.894147,PL152,words,1,
09.38.10.932308,PL152,words,1,
09.38.10.985810,PL152,words,1,
09.38.11.014491,PL152,words,1,
09.38.11.057854,PL152,words,1,
09.38.11.087851,PL152,words,1,
09.38.11.118792,PL152,words,1,
09.38.11.165675,PL152,words,1,
09.38.11.203166,PL152,words,1,
09.38.11.249277,PL152,words,1,
09.38.11.274703,PL152,words,1,
09.38.11.315266,PL152,words,1,
09.38.11.351878,PL152,words,1,
09.38.11.390465,PL152,words,1,
09.38.11.415549,PL152,words,1,
09.38.11.463301,PL152,words,1,
09.38.11.496090,PL152,words,1,
